dataset,n,d,reference_k,target_palette_size,raw_palette_size,actual_palette_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,palette_reconstruction_cost,cost_over_initial,runtime_seconds,verification_matched_size,verification_ranked_size,verification_formula_size
Donuts,1000000,2,3,16,18,16,True,True,1000000.0,14.159864407737604,0.9806000282366761,3.7629595277836305,3.8000000000000003,0.3070382908826476,0.33055969209937575,617914.5701664289,114422.81255089877,0.18517578007600657,0.8035532000067178,True,18,18
