image,height,width,full_size,reference_k,target_palette_size,raw_palette_size,actual_palette_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,palette_reconstruction_cost,runtime_seconds,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,8,512,517,512,True,True,1731964.0,0.5330647785245911,0.7312274053835268,0.8108241261737837,0.9,0.004317550657395518,0.004356027637020857,1874812162.4258869,138696716.0,8.156664699985413,True,517,517,results\ranked_egq_size\images\cvete\reference_k_8_palette_512\compressed.png,results\ranked_egq_size\images\cvete\reference_k_8_palette_512\palette.png
