x0,x1,weight,source_index
-74.0433,40.8492,31.000083528570137,59418
-73.9614,40.7589,2630.0070864561117,264699
-73.896,40.7789,8.000021555760036,487439
-73.8568,40.7839,10.000026944700044,461752
-73.9024,40.7782,967.0026055524943,654704
-74.024,40.7438,9.000024250230041,24111
-73.9906,40.7035,3042.0081965777536,50101
-73.9867,40.7023,2067.0055694694993,58670
-73.916,40.6575,405.0010912603518,148724
-74.0255,40.7531,818.0022040764636,660995
-74.0446,40.7846,110.00029639170049,11938
-74.018,40.7946,211.00056853317093,73905
-73.9248,40.8075,321.00086492487145,448600
-73.9031,40.8476,539.0014523193324,418130
-73.9537,40.7877,1554.0041872063869,603695
-73.9952,40.8244,82.00022094654037,113120
-73.9786,40.8307,42.00011316774019,188597
-73.9518,40.8251,187.00050386589083,581431
-73.9665,40.7113,2556.0068870653313,78070
-73.9565,40.7108,3080.008298967614,184083
-73.9658,40.7126,3186.008584581434,564264
-73.9977,40.6806,3802.010244374957,112425
-73.9854,40.6906,3820.010292875417,505065
-73.9883,40.7792,1728.0046560441676,529411
-73.9991,40.7898,31.000083528570137,569630
-73.9763,40.7936,2970.008002575913,189744
-73.8664,40.7595,93.00025058571042,706570
-73.853,40.7593,113.0003044751105,85189
-73.8622,40.7683,1556.004192595327,672798
-73.9861,40.7532,14588.039306928426,42301
-73.98,40.7536,15686.04226545649,205159
-73.9834,40.7586,12779.034432632187,153203
-73.9752,40.7581,15166.040864332088,173273
-73.9734,40.7368,859.0023145497338,278292
-73.9543,40.7366,3791.010214735787,522746
-73.9515,40.7459,2448.0065960625707,573973
-73.9579,40.6807,2749.007407098042,105511
-73.9719,40.6885,3539.0095357293458,451549
-73.9612,40.694,2253.00607064092,417522
-73.8996,40.7246,406.0010939548218,441301
-73.8747,40.7031,459.00123676173206,287953
-73.8996,40.7469,838.0022579658637,522261
-73.9969,40.7383,8479.022846411168,35874
-73.9919,40.7407,14337.038630616455,200634
-73.9947,40.7446,5476.0147549177445,642544
-73.9928,40.7469,13689.036884599891,29832
-73.9732,40.7555,11933.032153110564,574498
-73.967,40.755,2915.007854380063,346006
-73.9671,40.7574,6620.01783739143,161085
-73.9488,40.7103,3218.008670804474,336090
-73.9299,40.7007,2228.00600327917,197520
-73.9363,40.7221,320.0008622304014,649074
-73.9953,40.727,8206.022110820857,145294
-73.9919,40.7273,10837.029199971439,213285
-73.997,40.7349,7670.020666584934,179034
-73.9885,40.7315,11513.031021433162,616232
-74.0093,40.7164,8308.022385656797,238080
-74.0046,40.7132,4525.01219247677,574275
-74.0085,40.7236,8194.022078487216,679
-74.0049,40.723,13147.035424197149,639023
-73.9829,40.7436,9879.026618669173,152135
-73.9782,40.7425,3771.010160846387,3648
-73.9825,40.7476,11755.031673494903,736239
-73.9797,40.7446,8695.023428416689,674832
-74.0081,40.7304,5500.014819585024,264656
-74.0049,40.7302,11982.032285139594,77460
-74.0067,40.7313,5237.0141109394135,233870
-74.0012,40.7317,11025.0297065318,67326
-74.0078,40.7402,8339.022469185367,275944
-74.0054,40.7408,13836.037280686982,61933
-74.0067,40.744,3891.0104841827874,241946
-74.0017,40.7485,6446.017368553648,414258
-74.0245,40.753,169.00045536543075,404502
-74.0155,40.7736,94.00025328018042,284500
-74.0009,40.7626,121.00032603087054,163847
-73.9973,40.7177,2698.007269680072,89728
-73.9926,40.7176,3856.0103898763373,505041
-73.9962,40.7242,15106.040702663888,560820
-73.9882,40.7214,10448.028151822606,54587
-73.9948,40.7505,6927.018664593721,135407
-73.9925,40.7537,10339.027858125375,542395
-73.9983,40.7563,5977.016104847216,480335
-73.988,40.7606,7655.020626167884,721290
-73.9975,40.6619,641.0017271552729,118929
-73.9837,40.6604,794.0021394091835,740640
-73.991,40.6627,1898.0051141040685,117945
-73.9782,40.6671,3702.0099749279566,288838
-73.9856,40.7627,9081.02446848211,94673
-73.9804,40.7635,11963.032233944663,450864
-73.9821,40.7721,4578.01233528368,208915
-73.9812,40.7692,2065.005564080559,513566
-73.9288,40.7751,73.00019669631033,64310
-73.9498,40.7961,1284.0034596994858,521819
-73.9357,40.8,554.0014927363825,337482
-73.9682,40.802,2118.0057068874694,167932
-73.9537,40.8069,2688.007242735372,513341
-73.9743,40.8238,4.000010777880018,44572
-73.9518,40.8224,1017.0027402759945,340468
-73.9399,40.7508,776.0020909087234,441327
