image,height,width,full_size,reference_k,target_palette_size,raw_palette_size,actual_palette_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,palette_reconstruction_cost,runtime_seconds,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,8,16,22,16,True,True,1731964.0,315.45582856568745,0.9602654069315829,6.807372544225969,6.9,1.5180956828855172,4.338564507563858,1874812162.4258869,2190270595.0,5.019729500025278,True,22,22,results\ranked_egq_size\images\cvete\reference_k_8_palette_16\compressed.png,results\ranked_egq_size\images\cvete\reference_k_8_palette_16\palette.png
