x0,x1,x2,weight,source_index
0.5450980392156862,0.4666666666666667,0.5254901960784314,812.0015487700439,1019523
0.7607843137254902,0.7450980392156863,0.7764705882352941,1104.002105716907,928110
0.5176470588235295,0.5176470588235295,0.23529411764705882,18.000034332340874,885637
0.7647058823529411,0.5098039215686274,0.23137254901960785,39.00007438673856,818840
0.5176470588235295,0.24313725490196078,0.03137254901960784,81.00015449553393,802583
0.7490196078431373,0.48627450980392156,0.23921568627450981,7.0000133514658955,824983
0.10980392156862745,0.21176470588235294,0.12156862745098039,138.00026321461337,10238
0.1450980392156863,0.11764705882352941,0.14901960784313725,798.0015220671121,861741
0.24313725490196078,0.3764705882352941,0.11764705882352941,4.000007629409083,452606
0.12156862745098039,0.25098039215686274,0.16862745098039217,17.000032424988603,3828
0.24313725490196078,0.3764705882352941,0.18823529411764706,126.00024032638612,372526
0.4588235294117647,0.25098039215686274,0.12156862745098039,44.000083923499915,848503
0.27450980392156865,0.3843137254901961,0.12156862745098039,343.0006542218289,483318
0.41568627450980394,0.39215686274509803,0.12156862745098039,4.000007629409083,919516
0.6823529411764706,0.5254901960784314,0.35294117647058826,472.0009002702718,874175
0.611764705882353,0.6274509803921569,0.3686274509803922,1.0000019073522708,907195
0.6274509803921569,0.6235294117647059,0.37254901960784315,8.000015258818166,875370
0.611764705882353,0.6313725490196078,0.4980392156862745,387.0007381453288,246014
0.6431372549019608,0.6235294117647059,0.4196078431372549,338.0006446850675,873315
0.9058823529411765,0.8196078431372549,0.788235294117647,162.00030899106787,929931
0.8509803921568627,0.8784313725490196,0.8627450980392157,281.0005359659881,103821
0.8901960784313725,0.8941176470588236,0.8274509803921568,159.00030326901106,505541
0.8784313725490196,0.8705882352941177,0.8745098039215686,2.0000038147045416,888985
0.6274509803921569,0.37254901960784315,0.2901960784313726,4.000007629409083,1015010
0.5215686274509804,0.3686274509803922,0.4,322.0006141674312,955596
0.24705882352941178,0.5098039215686274,0.6352941176470588,2.0000038147045416,931830
0.4588235294117647,0.6352941176470588,0.7529411764705882,13.00002479557952,922587
0.49019607843137253,0.5019607843137255,0.23529411764705882,1.0000019073522708,906169
0.19215686274509805,0.36470588235294116,0.5215686274509804,182.00034713811328,162073
0.17254901960784313,0.3215686274509804,0.17647058823529413,2385.004549035166,74634
0.16470588235294117,0.30196078431372547,0.2,3305.006303799255,26405
0.1843137254901961,0.3176470588235294,0.19607843137254902,242.00046157924953,148297
0.2549019607843137,0.12156862745098039,0.03137254901960784,141.00026893667018,822064
0.2549019607843137,0.12156862745098039,0.12549019607843137,25.00004768380677,929995
0.6078431372549019,0.7647058823529411,0.7764705882352941,8.000015258818166,200232
0.7450980392156863,0.8,0.8745098039215686,16.000030517636333,853533
