x0,x1,weight,source_index
-73.8969,40.7771,8.0,611190
-73.8511,40.791,10.0,64391
-74.024,40.7438,9.0,24111
-73.9935,40.8451,42.0,1073
-73.9964,40.7995,31.0,106264
-73.8745,40.7508,93.0,486976
-73.8537,40.7546,113.0,33621
-74.0249,40.7518,169.0,68568
-74.0182,40.77,94.0,161543
-74.0009,40.7627,121.0,440263
-73.9351,40.7752,73.0,73275
-73.9629,40.813,4.0,201997
-73.9694,40.7692,194.0,146054
-74.0038,40.7057,440.0,46847
-73.9364,40.7362,223.0,450586
-73.8713,40.7686,30.0,69374
-73.9367,40.843,233.0,252755
-73.897,40.7515,203.0,617805
-73.9796,40.7146,378.0,119043
-73.9943,40.7691,297.0,702576
-74.0137,40.6944,1.0,535344
-73.9213,40.7138,61.0,494878
-73.9037,40.7221,102.0,100456
-74.0102,40.7619,2.0,709739
-73.9344,40.662,122.0,491520
-73.9667,40.7946,901.0,87407
-73.9686,40.7482,12.0,179760
-73.9246,40.7354,100.0,86810
-73.901,40.7361,138.0,592781
-74.0212,40.7139,1.0,460661
-74.0185,40.7199,19.0,378290
-74.0404,40.7092,115.0,174250
-74.0335,40.7125,5.0,333086
-74.0143,40.6503,29.0,328970
-74.0164,40.6744,273.0,694677
-73.9435,40.7773,62.0,74096
-73.9423,40.7868,204.0,198805
-73.9703,40.7563,3342.0,138931
-73.9825,40.686,832.0,127735
-73.9726,40.7808,510.0,666933
-73.9686,40.7864,196.0,431388
-73.9494,40.7233,845.0,181005
-73.9428,40.7216,789.0,189127
-73.9694,40.6857,798.0,594845
-73.8687,40.739,146.0,157257
-73.855,40.7499,136.0,635508
-73.9794,40.7506,3738.0,375931
-73.9778,40.7522,3082.0,139543
-73.9235,40.7936,187.0,159225
-73.9112,40.7984,1.0,440556
-73.9785,40.6888,745.0,573848
-73.9807,40.6962,147.0,490027
-73.9929,40.6765,593.0,240803
-73.9784,40.7589,2635.0,64202
-73.9779,40.7613,3636.0,385143
-73.9566,40.7336,656.0,347384
-73.9547,40.7323,951.0,720304
-73.9972,40.7214,3597.0,166019
-73.9953,40.7216,2582.0,699884
-73.9951,40.7226,3566.0,327772
-73.985,40.6627,796.0,528791
-73.9792,40.6657,863.0,337534
-73.9873,40.7502,3566.0,411346
-73.9834,40.7501,2915.0,42323
-73.9851,40.7535,3850.0,459279
-73.9911,40.7398,3503.0,317873
-73.9921,40.7409,3848.0,370850
-73.9898,40.7421,2881.0,613399
-73.9653,40.6898,918.0,430645
-73.9748,40.6983,522.0,532216
-73.9681,40.6942,685.0,51441
-74.0005,40.7398,2663.0,495141
-74.0007,40.7431,1682.0,64903
-73.9908,40.7459,3498.0,510120
-73.9887,40.7449,3721.0,409580
-73.989,40.7478,2523.0,264024
-73.8898,40.7338,124.0,505533
-73.883,40.736,131.0,702284
-74.0043,40.7196,2933.0,495012
-74.0004,40.7195,3537.0,559648
-74.0041,40.7241,3425.0,421416
-74.003,40.7219,3252.0,639457
-74.0438,40.7542,33.0,428377
-74.0411,40.7741,19.0,709534
-74.0296,40.7716,92.0,411927
-73.9448,40.7051,281.0,735329
-73.943,40.7052,404.0,105636
