dataset,n,d,reference_k,target_palette_size,raw_palette_size,actual_palette_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,palette_reconstruction_cost,cost_over_initial,runtime_seconds,verification_matched_size,verification_ranked_size,verification_formula_size
Donuts,1000000,2,3,32,33,32,True,True,1000000.0,9.563673310270065,0.995179324689913,3.092518926420672,3.1,0.19134344290896985,0.24196922121837602,617914.5701664289,58000.57882395541,0.09386504482057051,0.9955245000019204,True,33,33
