image,height,width,full_size,colors,target_coreset_size,raw_coreset_size,actual_coreset_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,full_final_cost,coreset_final_cost,runtime_seconds,chunk_size,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,32,2500,2501,2500,True,True,1731964.0000000005,0.3725692627770532,0.7276743413614318,0.719563304360646,0.8,0.0007517209383165331,0.0007638454695797029,607537984.0559851,722188307.0,715213702.9495203,19.131889399985084,156250,True,2501,2501,results\ranked_egq_size\images\cvete\colors_32_target_2500\compressed.png,results\ranked_egq_size\images\cvete\colors_32_target_2500\palette.png
