r,g,b,weight,source_index
87.0,99.0,53.0,990082.5506503731,174637
170.0,53.0,0.0,513734.3892113123,1113418
120.0,148.0,110.0,48387.612733108144,1196193
243.0,161.0,121.0,179759.44740520653,390389
