point_index,coreset_index
494,383
495,573
496,549
497,887
498,918
499,412
500,1001
501,449
502,834
503,575
504,150
505,794
506,563
507,947
508,946
509,307
510,654
511,394
512,635
513,252
514,189
515,354
516,878
517,366
518,555
519,382
520,432
521,767
522,216
523,238
524,166
525,397
526,894
527,507
528,448
529,878
530,176
531,488
532,133
533,221
534,309
535,180
536,123
537,126
538,701
539,988
540,597
541,519
542,308
543,677
544,536
545,142
546,397
547,409
548,85
549,384
550,642
551,598
552,382
553,834
554,582
555,911
556,450
557,336
558,393
559,393
560,981
561,117
562,860
563,354
564,82
565,818
566,347
567,566
568,183
569,637
570,575
571,353
572,715
573,816
574,456
575,690
576,996
577,668
578,644
579,594
580,189
581,957
582,180
583,213
584,476
585,510
586,459
587,321
588,645
589,414
590,477
591,909
592,416
593,814
594,695
595,429
596,710
597,701
598,136
599,56
600,583
601,436
602,391
603,441
604,252
605,67
606,828
607,669
608,125
609,388
610,657
611,861
612,453
613,660
614,608
615,571
616,797
617,934
618,350
619,621
620,571
621,448
622,360
623,131
624,700
625,1002
626,204
627,186
628,668
629,818
630,135
631,353
632,369
633,815
634,214
635,685
636,459
637,522
638,414
639,337
640,823
641,383
642,400
643,427
644,716
645,357
646,429
647,142
648,439
649,847
650,565
651,1006
652,960
653,820
654,325
655,72
656,605
657,423
658,104
659,238
660,964
661,826
662,875
663,815
664,55
665,1001
666,481
667,714
668,915
669,429
670,563
671,428
672,469
673,524
674,625
675,829
676,911
677,571
678,235
679,774
680,957
681,584
682,649
683,886
684,178
685,423
686,58
687,649
688,878
689,367
690,482
691,767
692,862
693,750
694,480
695,207
696,368
697,593
698,643
699,933
700,871
701,142
702,918
703,415
704,360
705,570
706,677
707,152
708,945
709,183
710,572
711,189
712,666
713,1000
714,147
715,697
716,386
717,964
718,87
719,692
720,135
721,431
722,944
723,879
724,189
725,937
726,519
727,145
728,687
729,881
730,971
731,848
732,77
733,854
734,944
735,827
736,909
737,557
738,622
739,104
740,903
741,389
742,684
743,446
744,887
745,235
746,907
747,982
748,333
749,974
750,574
751,841
752,936
753,648
754,103
755,592
756,786
757,36
758,889
759,591
760,181
761,1007
762,965
763,575
764,105
765,351
766,844
767,402
768,434
769,972
770,350
771,564
772,689
773,817
774,1008
775,636
776,558
777,856
778,131
779,843
780,450
781,864
782,453
783,658
784,105
785,514
786,819
787,862
788,430
789,331
790,366
791,828
792,353
793,677
794,563
795,434
796,520
797,56
798,40
799,331
800,306
801,365
802,796
803,136
804,667
805,353
806,756
807,939
808,62
809,513
810,605
811,415
812,72
813,801
814,919
815,604
816,559
817,214
818,235
819,666
820,945
821,859
822,988
823,352
824,548
825,819
826,659
827,411
828,828
829,481
830,55
831,648
832,126
833,324
834,658
835,129
836,937
837,453
838,689
839,684
840,454
841,848
842,937
843,67
844,354
845,645
846,78
847,56
848,861
849,325
850,320
851,978
852,566
853,70
854,318
855,395
856,789
857,816
858,180
859,778
860,525
861,440
862,916
863,648
864,847
865,362
866,629
867,252
868,590
869,459
870,774
871,836
872,331
873,469
874,513
875,779
876,332
877,607
878,835
879,962
880,65
881,622
882,72
883,543
884,164
885,146
886,649
887,666
888,561
889,394
890,459
891,753
892,513
893,166
894,835
895,648
896,423
897,132
898,77
899,1016
900,570
901,717
902,214
903,636
904,841
905,959
906,712
907,660
908,819
909,626
910,368
911,318
912,815
913,105
914,796
915,352
916,780
917,829
918,648
919,560
920,137
921,933
922,695
923,649
924,151
925,659
926,357
927,995
928,116
929,903
930,816
931,585
932,688
933,622
934,558
935,776
936,82
937,971
938,659
939,676
940,402
941,726
942,325
943,354
944,801
945,603
946,595
947,370
948,77
949,513
950,690
951,67
952,508
953,548
954,925
955,1010
956,478
957,437
958,387
959,604
960,357
961,488
962,634
963,77
964,841
965,788
966,137
967,434
968,766
969,518
970,769
971,907
972,826
973,174
974,968
975,657
976,365
977,366
978,409
979,990
980,774
981,519
982,914
983,792
984,880
985,896
986,60
987,944
988,358
989,476
990,753
991,997
992,687
993,908
994,649
995,484
996,840
997,388
998,962
999,643
1000,655
1001,356
1002,751
1003,655
1004,562
1005,637
1006,388
1007,956
1008,517
1009,574
1010,1019
1011,467
1012,817
1013,998
1014,878
1015,369
1016,333
1017,848
1018,1007
1019,636
1020,570
1021,436
1022,822
1023,649
1024,656
1025,767
1026,766
1027,130
1028,881
1029,905
1030,426
1031,99
1032,828
1033,752
1034,136
1035,479
1036,767
1037,396
1038,413
1039,62
1040,605
1041,800
1042,414
1043,383
1044,881
1045,876
1046,635
1047,999
1048,568
1049,400
1050,475
1051,506
1052,507
1053,65
1054,687
1055,62
1056,512
1057,332
1058,993
1059,795
1060,438
1061,452
1062,151
1063,825
1064,460
1065,797
1066,717
1067,123
1068,1004
1069,584
1070,547
1071,993
1072,461
1073,682
1074,535
1075,453
1076,480
1077,174
1078,856
1079,438
1080,846
1081,901
1082,648
1083,456
1084,446
1085,369
1086,593
1087,691
1088,714
1089,801
1090,370
1091,863
1092,870
1093,174
1094,605
1095,714
1096,999
1097,687
1098,827
1099,544
1100,920
1101,347
1102,225
1103,874
1104,335
1105,535
1106,643
1107,701
1108,596
1109,355
1110,508
1111,838
1112,750
1113,480
1114,666
1115,878
1116,918
1117,690
1118,691
1119,485
1120,389
1121,682
1122,36
1123,308
1124,395
1125,983
1126,543
1127,135
1128,690
1129,997
1130,413
1131,165
1132,701
1133,944
1134,715
1135,604
1136,836
1137,414
1138,988
1139,519
1140,387
1141,656
1142,687
1143,398
1144,77
1145,593
1146,102
1147,239
1148,256
1149,332
1150,518
1151,886
1152,356
1153,62
1154,519
1155,446
1156,307
1157,366
1158,448
1159,393
1160,860
1161,543
1162,570
1163,165
1164,180
1165,63
1166,909
1167,363
1168,447
1169,26
1170,878
1171,999
1172,816
1173,55
1174,547
1175,897
1176,406
1177,397
1178,787
1179,428
1180,390
1181,422
1182,726
1183,519
1184,683
1185,241
1186,876
1187,431
1188,792
1189,655
1190,682
1191,603
1192,596
1193,605
1194,174
1195,604
1196,590
1197,534
1198,450
1199,667
1200,515
1201,835
1202,701
1203,608
1204,880
1205,181
1206,791
1207,596
1208,793
1209,86
1210,185
1211,860
1212,726
1213,945
1214,508
1215,729
1216,1021
1217,402
1218,96
1219,604
1220,584
1221,675
1222,132
1223,573
1224,919
1225,65
1226,713
1227,887
1228,648
1229,483
1230,178
1231,894
1232,525
1233,82
1234,826
1235,71
1236,928
1237,712
1238,988
1239,856
1240,536
1241,274
1242,620
1243,428
1244,820
1245,547
1246,438
1247,181
1248,646
1249,459
1250,859
1251,509
1252,56
1253,716
1254,427
1255,843
1256,1002
1257,910
1258,977
1259,149
1260,431
1261,184
1262,318
1263,72
1264,563
1265,125
1266,537
1267,973
1268,306
1269,399
1270,864
1271,166
1272,983
1273,237
1274,581
1275,887
1276,436
1277,147
1278,675
1279,441
1280,647
1281,595
1282,475
1283,596
1284,1016
1285,358
1286,857
1287,330
1288,126
1289,150
1290,386
1291,352
1292,843
1293,67
1294,318
1295,478
1296,676
1297,351
1298,208
1299,628
1300,389
1301,368
1302,994
1303,330
1304,508
1305,658
1306,346
1307,556
1308,409
1309,727
1310,876
1311,117
1312,476
1313,410
1314,513
1315,701
1316,819
1317,127
1318,252
1319,829
1320,485
1321,947
1322,508
1323,425
1324,593
1325,646
1326,911
1327,78
1328,275
1329,781
1330,404
1331,824
1332,595
1333,717
1334,413
1335,122
1336,520
1337,666
1338,603
1339,668
1340,554
1341,751
1342,324
1343,902
1344,203
1345,136
1346,840
1347,904
1348,510
1349,234
1350,524
1351,56
1352,605
1353,729
1354,599
1355,479
1356,214
1357,598
1358,134
1359,791
1360,454
1361,446
1362,797
1363,823
1364,675
1365,515
1366,510
1367,346
1368,669
1369,754
1370,535
1371,400
1372,840
1373,86
1374,213
1375,207
1376,659
1377,606
1378,819
1379,237
1380,555
1381,768
1382,182
1383,309
1384,962
1385,907
1386,981
1387,392
1388,1017
1389,911
1390,677
1391,969
1392,514
1393,218
1394,360
1395,37
1396,729
1397,415
1398,788
1399,207
1400,508
1401,871
1402,549
1403,439
1404,555
1405,666
1406,147
1407,357
1408,563
1409,484
1410,433
1411,368
1412,367
1413,1008
1414,522
1415,151
1416,545
1417,389
1418,238
1419,970
1420,60
1421,383
1422,849
1423,819
1424,635
1425,523
1426,431
1427,769
1428,386
1429,144
1430,606
1431,525
1432,960
1433,846
1434,256
1435,126
1436,909
1437,961
1438,814
1439,841
1440,661
1441,791
1442,558
1443,456
1444,841
1445,486
1446,59
1447,546
1448,132
1449,690
1450,895
1451,909
1452,360
1453,331
1454,913
1455,96
1456,485
1457,97
1458,437
1459,865
1460,116
1461,816
1462,912
1463,594
1464,871
1465,936
1466,412
1467,396
1468,789
1469,599
1470,413
1471,394
1472,346
1473,516
1474,792
1475,847
1476,932
1477,477
1478,184
1479,221
1480,995
1481,250
1482,77
1483,347
1484,576
1485,687
1486,690
1487,58
1488,991
1489,474
1490,467
1491,1002
1492,795
1493,347
1494,834
1495,1001
1496,714
1497,560
1498,185
1499,750
1500,828
1501,567
1502,635
1503,780
1504,753
1505,148
1506,688
1507,217
1508,635
1509,838
1510,124
1511,456
1512,40
1513,40
1514,557
1515,777
1516,167
1517,795
1518,645
1519,599
1520,659
1521,523
1522,521
1523,124
1524,840
1525,837
1526,382
1527,478
1528,395
1529,548
1530,829
1531,814
1532,592
1533,484
1534,827
1535,221
1536,332
1537,932
1538,390
1539,879
1540,216
1541,729
1542,766
1543,837
1544,520
1545,330
1546,970
1547,711
1548,619
1549,511
1550,797
1551,367
1552,145
1553,933
1554,135
1555,963
1556,636
1557,974
1558,401
1559,800
1560,117
1561,406
1562,936
1563,620
1564,842
1565,174
1566,961
1567,574
1568,335
1569,480
1570,917
1571,837
1572,846
1573,176
1574,716
1575,396
1576,788
1577,482
1578,690
1579,983
1580,207
1581,460
1582,796
1583,557
1584,309
1585,836
1586,172
1587,564
1588,77
1589,860
1590,915
1591,686
1592,901
1593,836
1594,912
1595,65
1596,1021
1597,690
1598,901
1599,181
1600,347
1601,776
1602,407
1603,167
1604,561
1605,563
1606,384
1607,37
1608,429
1609,1001
1610,988
1611,558
1612,894
1613,518
1614,793
1615,979
1616,593
1617,456
1618,432
1619,840
1620,627
1621,86
1622,427
1623,397
1624,469
1625,819
1626,455
1627,556
1628,306
1629,62
1630,392
1631,820
1632,147
1633,962
1634,545
1635,223
1636,348
1637,844
1638,979
1639,800
1640,854
1641,753
1642,43
1643,432
1644,354
1645,600
1646,133
1647,412
1648,727
1649,180
1650,333
1651,635
1652,629
1653,635
1654,591
1655,153
1656,544
1657,453
1658,570
1659,61
1660,603
1661,390
1662,815
1663,800
1664,323
1665,658
1666,629
1667,556
1668,606
1669,905
1670,778
1671,938
1672,676
1673,323
1674,854
1675,767
1676,753
1677,406
1678,561
1679,205
1680,102
1681,400
1682,87
1683,330
1684,40
1685,373
1686,434
1687,713
1688,795
1689,854
1690,238
1691,447
1692,873
1693,769
1694,870
1695,509
1696,468
1697,319
1698,85
1699,581
1700,368
1701,373
1702,398
1703,44
1704,508
1705,821
1706,567
1707,353
1708,847
1709,458
1710,753
1711,394
1712,776
1713,134
1714,568
1715,410
1716,560
1717,645
1718,824
1719,429
1720,570
1721,415
1722,62
1723,788
1724,701
1725,350
1726,410
1727,959
1728,250
1729,913
1730,198
1731,714
1732,133
1733,618
1734,555
1735,402
1736,544
1737,915
1738,865
1739,920
1740,691
1741,1006
1742,905
1743,389
1744,646
1745,426
1746,844
1747,97
1748,560
1749,624
1750,434
1751,184
1752,129
1753,307
1754,964
1755,774
1756,436
1757,816
1758,825
1759,256
1760,691
1761,124
1762,751
1763,88
1764,988
1765,924
1766,437
1767,123
1768,938
1769,143
1770,131
1771,439
1772,781
1773,251
1774,841
1775,432
1776,81
1777,98
1778,646
1779,978
1780,236
1781,561
1782,865
1783,469
1784,461
1785,841
1786,367
1787,436
1788,990
1789,716
1790,61
1791,643
1792,573
1793,817
1794,858
1795,713
1796,388
1797,856
1798,63
1799,543
1800,144
1801,870
1802,127
1803,1021
1804,454
1805,59
1806,620
1807,916
1808,542
1809,410
1810,913
1811,636
1812,355
1813,437
1814,61
1815,769
1816,548
1817,525
1818,43
1819,432
1820,599
1821,72
1822,175
1823,989
1824,506
1825,690
1826,978
1827,469
1828,786
1829,55
1830,693
1831,190
1832,666
1833,451
1834,383
1835,207
1836,334
1837,521
1838,549
1839,548
1840,569
1841,873
1842,693
1843,371
1844,520
1845,325
1846,87
1847,819
1848,549
1849,873
1850,824
1851,582
1852,469
1853,836
1854,437
1855,837
1856,978
1857,354
1858,440
1859,795
1860,478
1861,180
1862,172
1863,698
1864,906
1865,780
1866,332
1867,872
1868,686
1869,596
1870,509
1871,856
1872,876
1873,520
1874,447
1875,649
1876,485
1877,597
1878,560
1879,666
1880,792
1881,620
1882,726
1883,415
1884,401
1885,372
1886,137
1887,861
1888,873
1889,864
1890,876
1891,687
1892,977
1893,569
1894,180
1895,915
1896,841
1897,989
1898,978
1899,675
1900,988
1901,525
1902,980
1903,323
1904,686
1905,793
1906,556
1907,878
1908,508
1909,417
1910,544
1911,997
1912,727
1913,512
1914,659
1915,166
1916,629
1917,409
1918,382
1919,98
1920,364
1921,575
1922,520
1923,654
1924,863
1925,821
1926,901
1927,729
1928,992
1929,666
1930,373
1931,387
1932,970
1933,449
1934,549
1935,774
1936,153
1937,335
1938,385
1939,837
1940,441
1941,454
1942,67
1943,124
1944,72
1945,347
1946,661
1947,150
1948,417
1949,15
1950,390
1951,133
1952,1003
1953,768
1954,655
1955,333
1956,938
1957,865
1958,668
1959,560
1960,575
1961,881
1962,636
1963,642
1964,965
1965,448
1966,870
1967,536
1968,415
1969,988
1970,325
1971,560
1972,606
1973,330
1974,913
1975,350
1976,710
1977,249
1978,520
1979,564
1980,889
1981,355
1982,619
1983,362
1984,184
1985,320
1986,983
1987,172
1988,569
1989,558
1990,383
1991,701
1992,253
1993,432
1994,837
1995,382
1996,711
1997,980
1998,432
1999,510
2000,519
2001,386
2002,828
2003,487
2004,624
2005,351
2006,366
2007,104
2008,477
2009,432
2010,566
2011,67
2012,116
2013,563
2014,521
2015,932
2016,347
2017,819
2018,835
2019,407
2020,183
2021,71
2022,775
2023,426
2024,306
2025,726
2026,356
2027,582
2028,131
2029,366
2030,40
2031,447
2032,320
2033,847
2034,398
2035,525
2036,519
2037,594
2038,654
2039,441
2040,319
2041,606
2042,710
2043,836
2044,565
2045,44
2046,751
2047,546
2048,968
2049,927
2050,133
2051,780
2052,916
2053,362
2054,1018
2055,557
2056,682
2057,623
2058,701
2059,564
2060,1010
2061,897
2062,132
2063,207
2064,913
2065,715
2066,753
2067,795
2068,386
2069,409
2070,429
2071,628
2072,817
2073,153
2074,914
2075,483
2076,554
2077,508
2078,858
2079,649
2080,447
2081,595
2082,545
2083,766
2084,468
2085,517
2086,102
2087,750
2088,122
2089,701
2090,880
2091,799
2092,561
2093,793
2094,437
2095,457
2096,682
2097,428
2098,44
2099,431
2100,873
2101,428
2102,870
2103,466
2104,889
2105,601
2106,780
2107,40
2108,390
2109,729
2110,402
2111,116
2112,357
2113,825
2114,871
2115,366
2116,693
2117,184
2118,440
2119,594
2120,175
2121,934
2122,166
2123,714
2124,654
2125,726
2126,55
2127,321
2128,557
2129,698
2130,359
2131,398
2132,386
2133,354
2134,387
2135,800
2136,542
2137,79
2138,956
2139,349
2140,606
2141,566
2142,149
2143,436
2144,81
2145,563
2146,580
2147,213
2148,847
2149,322
2150,637
2151,71
2152,566
2153,871
2154,426
2155,426
2156,829
2157,333
2158,337
2159,517
2160,394
2161,387
2162,837
2163,583
2164,848
2165,359
2166,392
2167,642
2168,359
2169,918
2170,645
2171,654
2172,637
2173,886
2174,354
2175,962
2176,318
2177,428
2178,488
2179,364
2180,657
2181,905
2182,819
2183,58
2184,827
2185,992
2186,992
2187,668
2188,451
2189,404
2190,575
2191,67
2192,307
2193,753
2194,789
2195,701
2196,399
2197,405
2198,889
2199,186
2200,693
2201,871
2202,693
2203,427
2204,356
2205,994
2206,78
2207,960
2208,518
2209,43
2210,368
2211,61
2212,40
2213,865
2214,137
2215,727
2216,432
2217,346
2218,648
2219,622
2220,399
2221,620
2222,566
2223,176
2224,729
2225,909
2226,1009
2227,441
2228,916
2229,750
2230,1019
2231,834
2232,1021
2233,751
2234,349
2235,130
2236,334
2237,912
2238,994
2239,945
2240,360
2241,523
2242,896
2243,467
2244,43
2245,752
2246,174
2247,434
2248,701
2249,965
2250,965
2251,727
2252,796
2253,360
2254,865
2255,257
2256,701
2257,431
2258,458
2259,416
2260,508
2261,525
2262,1005
2263,966
2264,816
2265,844
2266,857
2267,459
2268,560
2269,881
2270,981
2271,176
2272,750
2273,1006
2274,130
2275,979
2276,995
2277,384
2278,452
2279,876
2280,395
2281,975
2282,382
2283,433
2284,970
2285,605
2286,40
2287,906
2288,914
2289,964
2290,412
2291,726
2292,753
2293,459
2294,387
2295,415
2296,752
2297,938
2298,691
2299,48
2300,994
2301,983
2302,1019
2303,364
2304,566
2305,145
2306,138
2307,800
2308,544
2309,845
2310,455
2311,37
2312,756
2313,563
2314,537
2315,80
2316,524
2317,982
2318,605
2319,410
2320,932
2321,838
2322,386
2323,61
2324,61
2325,920
2326,488
2327,622
2328,674
2329,596
2330,480
2331,711
2332,475
2333,571
2334,880
2335,413
2336,656
2337,536
2338,143
2339,856
2340,838
2341,728
2342,634
2343,858
2344,991
2345,362
2346,456
2347,973
2348,658
2349,106
2350,44
2351,402
2352,701
2353,609
2354,690
2355,604
2356,794
2357,888
2358,394
2359,121
2360,856
2361,794
2362,683
2363,619
2364,781
2365,425
2366,429
2367,223
2368,978
2369,827
2370,835
2371,838
2372,908
2373,372
2374,946
2375,399
2376,137
2377,395
2378,476
2379,579
2380,962
2381,560
2382,643
2383,383
2384,60
2385,117
2386,579
2387,907
2388,606
2389,59
2390,307
2391,454
2392,844
2393,605
2394,409
2395,675
2396,751
2397,963
2398,137
2399,88
2400,580
2401,570
2402,829
2403,619
2404,857
2405,579
2406,801
2407,427
2408,387
2409,674
2410,969
2411,666
2412,855
2413,318
2414,334
2415,334
2416,990
2417,536
2418,447
2419,123
2420,321
2421,535
2422,837
2423,666
2424,799
2425,255
2426,912
2427,99
2428,896
2429,402
2430,430
2431,629
2432,179
2433,143
2434,321
2435,135
2436,446
2437,484
2438,349
2439,592
2440,849
2441,549
2442,567
2443,837
2444,384
2445,58
2446,436
2447,595
2448,790
2449,28
2450,175
2451,863
2452,382
2453,598
2454,572
2455,385
2456,897
2457,391
2458,1005
2459,845
2460,872
2461,620
2462,459
2463,643
2464,437
2465,624
2466,797
2467,726
2468,993
2469,354
2470,322
2471,983
2472,836
2473,62
2474,366
2475,964
2476,861
2477,480
2478,388
2479,820
2480,405
2481,559
2482,426
2483,826
2484,513
2485,147
2486,384
2487,474
2488,412
2489,537
2490,944
2491,997
2492,189
2493,598
2494,894
2495,359
2496,717
2497,455
2498,693
2499,431
2500,815
2501,337
2502,1022
2503,778
2504,888
2505,15
2506,361
2507,543
2508,361
2509,350
2510,239
2511,911
2512,1005
2513,318
2514,52
2515,129
2516,357
2517,408
2518,557
2519,767
2520,797
2521,361
2522,843
2523,98
2524,920
2525,362
2526,750
2527,191
2528,907
2529,768
2530,958
2531,598
2532,357
2533,510
2534,85
2535,596
2536,819
2537,919
2538,789
2539,961
2540,544
2541,624
2542,792
2543,917
2544,999
2545,136
2546,431
2547,198
2548,657
2549,695
2550,690
2551,889
2552,682
2553,429
2554,475
2555,822
2556,774
2557,506
2558,895
2559,604
2560,330
2561,888
2562,466
2563,562
2564,889
2565,399
2566,627
2567,963
2568,870
2569,645
2570,142
2571,477
2572,968
2573,699
2574,118
2575,98
2576,360
2577,96
2578,699
2579,886
2580,118
2581,62
2582,361
2583,214
2584,988
2585,508
2586,506
2587,916
2588,779
2589,234
2590,576
2591,517
2592,447
2593,858
2594,40
2595,335
2596,72
2597,936
2598,236
2599,40
2600,560
2601,595
2602,797
2603,87
2604,844
2605,596
2606,409
2607,361
2608,596
2609,203
2610,998
2611,60
2612,622
2613,575
2614,30
2615,607
2616,944
2617,427
2618,439
2619,558
2620,690
2621,726
2622,911
2623,478
2624,437
2625,843
2626,675
2627,221
2628,403
2629,572
2630,174
2631,920
2632,453
2633,469
2634,55
2635,947
2636,789
2637,592
2638,601
2639,223
2640,591
2641,165
2642,104
2643,437
2644,148
2645,595
2646,990
2647,727
2648,71
2649,318
2650,364
2651,395
2652,649
2653,821
2654,978
2655,864
2656,906
2657,126
2658,480
2659,384
2660,166
2661,143
2662,61
2663,557
2664,99
2665,28
2666,166
2667,433
2668,619
2669,147
2670,1009
2671,880
2672,321
2673,65
2674,56
2675,335
2676,143
2677,767
2678,557
2679,911
2680,560
2681,143
2682,252
2683,356
2684,894
2685,561
2686,980
2687,561
2688,729
2689,127
2690,440
2691,629
2692,659
2693,251
2694,97
2695,570
2696,426
2697,434
2698,970
2699,432
2700,777
2701,308
2702,439
2703,1005
2704,697
2705,829
2706,367
2707,619
2708,334
2709,480
2710,647
2711,711
2712,126
2713,370
2714,753
2715,982
2716,996
2717,435
2718,509
2719,819
2720,582
2721,572
2722,791
2723,677
2724,423
2725,988
2726,886
2727,715
2728,642
2729,878
2730,964
2731,82
2732,967
2733,330
2734,190
2735,358
2736,799
2737,484
2738,325
2739,604
2740,1016
2741,117
2742,889
2743,483
2744,87
2745,858
2746,334
2747,729
2748,863
2749,1018
2750,237
2751,961
2752,937
2753,275
2754,436
2755,780
2756,522
2757,521
2758,346
2759,865
2760,428
2761,85
2762,359
2763,959
2764,452
2765,876
2766,769
2767,514
2768,82
2769,691
2770,911
2771,128
2772,402
2773,474
2774,960
2775,787
2776,596
2777,207
2778,478
2779,130
2780,844
2781,489
2782,36
2783,365
2784,489
2785,402
2786,87
2787,333
2788,488
2789,799
2790,603
2791,775
2792,827
2793,353
2794,780
2795,754
2796,425
2797,85
2798,144
2799,191
2800,701
2801,450
2802,628
2803,508
2804,124
2805,335
2806,525
2807,130
2808,870
2809,360
2810,856
2811,347
2812,238
2813,826
2814,876
2815,1007
2816,142
2817,814
2818,1021
2819,757
2820,968
2821,710
2822,98
2823,143
2824,477
2825,618
2826,437
2827,925
2828,979
2829,752
2830,864
2831,468
2832,353
2833,643
2834,240
2835,576
2836,685
2837,347
2838,457
2839,779
2840,1009
2841,619
2842,44
2843,456
2844,510
2845,434
2846,977
2847,971
2848,767
2849,404
2850,252
2851,394
2852,844
2853,656
2854,844
2855,432
2856,774
2857,385
2858,441
2859,992
2860,205
2861,755
2862,819
2863,995
2864,579
2865,561
2866,667
2867,97
2868,993
2869,383
2870,332
2871,167
2872,572
2873,827
2874,133
2875,801
2876,447
2877,525
2878,448
2879,880
2880,657
2881,318
2882,521
2883,1010
2884,449
2885,79
2886,714
2887,1019
2888,79
2889,993
2890,936
2891,523
2892,565
2893,518
2894,447
2895,275
2896,563
2897,912
2898,207
2899,138
2900,864
2901,777
2902,677
2903,57
2904,655
2905,911
2906,647
2907,508
2908,256
2909,856
2910,391
2911,549
2912,609
2913,572
2914,414
2915,854
2916,536
2917,369
2918,435
2919,352
2920,683
2921,598
2922,71
2923,404
2924,164
2925,726
2926,646
2927,590
2928,437
2929,966
2930,1009
2931,469
2932,871
2933,57
2934,795
2935,727
2936,372
2937,947
2938,988
2939,218
2940,71
2941,965
2942,925
2943,435
2944,399
2945,390
2946,774
2947,689
2948,537
2949,105
2950,622
2951,16
2952,1006
2953,961
2954,829
2955,410
2956,509
2957,817
2958,619
2959,434
2960,350
2961,585
2962,565
2963,77
2964,729
2965,666
2966,103
2967,365
2968,131
2969,105
2970,628
2971,474
2972,147
2973,823
2974,389
2975,396
2976,362
2977,506
2978,480
2979,966
2980,136
2981,844
2982,468
2983,585
2984,393
