x,y,weight,source_index
1.2628261684415831,-1.1186222706922915,2.000004000008,618942
1.2643821429583848,-1.0206781387439714,24.000048000096,221349
-1.304546014463325,0.4021710284966614,5623.011246022492,113043
1.0758872743521983,-0.8335650150143753,15212.030424060848,333621
0.7007155442665269,0.14267776379142574,8075.0161500323,354428
-1.0014059401313853,-1.876665551481058,7495.014990029979,510885
-0.17128533469174692,-1.6361857502113903,9798.019596039192,450669
1.394815783236745,0.47778461660525806,42055.084110168216,736388
1.9029334492394456,0.6722127112381009,3885.00777001554,696497
1.4277453051855746,1.067892511328721,53052.10610421221,802653
2.0434384429539176,1.0784218450965601,19264.038528077057,896418
-1.7847859038198362,-0.6549306188488545,3536.007072014144,393770
-1.7744227118525417,-0.14281185063536314,1590.00318000636,71251
-1.4286897853152338,-0.21034814346025066,50821.101642203284,306099
-0.6268700562141724,0.27464397728291223,33415.066830133655,328766
-0.002541482702814156,0.20760264874170498,38573.07714615429,462494
-0.7344676316573122,1.081927266366018,14197.028394056788,943837
-0.1621347090480429,1.12569699534274,24145.04829009658,928609
0.5167542080010331,0.25567705677799357,12791.025582051163,309785
1.223895469490194,0.6139800744817069,29134.058268116536,667432
0.6346489133587919,1.005323647493459,1966.003932007864,779036
-0.8860533300145603,-0.9870333028008679,10748.021496042991,295471
0.05033316337860194,-0.7856233005955641,2976.005952011904,446592
-0.7268664391967958,0.08560992586068278,39743.07948615897,31239
-0.09733760816393244,0.09503663237758425,28988.05797611595,168515
-0.7068872709077387,1.49888804552688,24851.049702099404,910194
0.0038940247318964096,1.6391699755450297,36746.073492146985,966815
-0.5769443221996021,1.9676630299653397,5.00001000002,914854
-0.4355105147984552,1.9863896265159178,18.000036000072,999845
0.09795320435484971,-1.6387477468874545,1758.003516007032,278706
0.6887559909288978,-1.706017759819787,10.00002000004,380453
0.15284888939563898,-1.2519259423958222,47995.09599019198,42439
0.7486074494283323,-1.1313625241142857,2923.005846011692,97908
-1.2691274880959014,-1.7348376644533023,629.001258002516,291767
-1.9142572889820555,-1.2946310497165978,519.001038002076,306858
-1.688687699689088,-1.1576955468869612,31110.06222012444,517500
1.509171518791922,1.4622703265926238,24815.04963009926,768287
1.8764169198462122,1.4137982845891681,1154.002308004616,845686
0.06745420757340505,-0.17236629745829624,12799.025598051196,63880
0.4008101684828575,-0.18478745879192068,18309.036618073234,365402
0.3076556725440117,0.11039040376098584,19098.03819607639,207482
0.49128824374771135,-0.06372935097359585,11232.022464044927,208715
-1.4952924143306183,-0.8701589320344677,12056.024112048224,193563
-1.4090091670713565,-0.8676448035147025,18607.037214074426,441428
-1.4586450497839039,-0.458249252999242,14070.02814005628,77827
-1.4123417504831755,-0.5830306123145296,16633.03326606653,536969
0.8542483220097861,0.9137135709178216,16361.032722065444,878199
1.2370947055100594,0.8421729619094539,12999.025998051995,745967
0.7563156779935669,1.2307980486266652,13360.02672005344,730932
1.0360302931681749,1.1665427727150668,17660.035320070638,856805
-0.9207504745954674,-1.4164266302298758,15162.030324060648,524089
-0.7166035478907369,-1.6035478510158343,18486.036972073944,532492
-1.0632897743349579,-1.1314445295705777,16399.032798065597,340033
-0.7250513315308778,-1.0586877873680927,9519.019038038075,498040
0.08643883638011915,1.4781571558056121,192.000384000768,924719
1.1217251088623907,1.4931492017425627,14241.028482056963,899392
0.33294584593343074,-0.9501822141276436,11410.02282004564,607951
0.3941946945228178,-0.8942125906499172,19065.03813007626,649551
0.16281210740269403,-0.4599473539893227,8023.016046032092,126370
0.5082437163815288,-0.43612216127601355,19224.038448076895,551049
-0.36083597374890364,-1.5508471898562992,18529.037058074115,438785
-0.16024546388244154,-1.4631480546091047,17569.035138070274,162015
-0.43940733741194754,-1.2321203426658434,7387.014774029548,432242
0.006231479164647128,-1.2683660066239983,11967.023934047867,389821
