r,g,b,r_255,g_255,b_255,weight,source_index
0.6627450980392157,0.5882352941176471,0.5019607843137255,169.0,150.0,128.0,1450.0069141717631,214312
0.7019607843137254,0.615686274509804,0.5058823529411764,179.0,157.0,129.0,2719.0129652641544,59613
0.6431372549019608,0.5490196078431373,0.5764705882352941,164.0,140.0,147.0,132.00062942805016,960815
0.7058823529411765,0.5529411764705883,0.5607843137254902,180.0,141.0,143.0,3.000014305182958,921762
0.6431372549019608,0.5803921568627451,0.5725490196078431,164.0,148.0,146.0,1944.009269758557,988496
0.7137254901960784,0.592156862745098,0.592156862745098,182.0,151.0,151.0,1452.0069237085518,978251
0.40784313725490196,0.5176470588235295,0.5254901960784314,104.0,132.0,134.0,768.0036621268373,333305
0.49411764705882355,0.5019607843137255,0.5137254901960784,126.0,128.0,131.0,1889.0090074968693,343601
0.41568627450980394,0.5764705882352941,0.5137254901960784,106.0,147.0,131.0,6.000028610365916,192032
0.4823529411764706,0.5882352941176471,0.5215686274509804,123.0,150.0,133.0,73.00034809278532,501453
0.4235294117647059,0.5176470588235295,0.5725490196078431,108.0,132.0,146.0,2244.0107002768527,358951
0.44313725490196076,0.5333333333333333,0.5843137254901961,113.0,136.0,149.0,3020.0144005508446,964466
0.43529411764705883,0.5725490196078431,0.6196078431372549,111.0,146.0,158.0,73.00034809278532,506452
0.47843137254901963,0.5647058823529412,0.6,122.0,144.0,153.0,1082.0051594026536,279109
0.5019607843137255,0.5568627450980392,0.6235294117647059,128.0,142.0,159.0,282.00134468719807,921521
0.5686274509803921,0.5568627450980392,0.6352941176470588,145.0,142.0,162.0,17.00008106270343,936756
0.5450980392156862,0.6196078431372549,0.6549019607843137,139.0,158.0,167.0,4966.02367984619,252460
0.6196078431372549,0.6,0.6392156862745098,158.0,153.0,163.0,3261.0155497338756,997771
0.5215686274509804,0.5529411764705883,0.6901960784313725,133.0,141.0,176.0,1.0000047683943194,857420
0.5725490196078431,0.5529411764705883,0.6862745098039216,146.0,141.0,175.0,1.0000047683943194,902984
0.5372549019607843,0.6196078431372549,0.6862745098039216,137.0,158.0,175.0,158.00075340630247,969499
0.5647058823529412,0.6196078431372549,0.6901960784313725,144.0,158.0,176.0,98.0004673026433,995046
0.43529411764705883,0.5019607843137255,0.2980392156862745,111.0,128.0,76.0,51.00024318811029,288918
0.48627450980392156,0.5137254901960784,0.3058823529411765,124.0,131.0,78.0,1985.009465262724,35211
0.43529411764705883,0.5058823529411764,0.3254901960784314,111.0,129.0,83.0,74.00035286117964,317547
0.4823529411764706,0.5294117647058824,0.3254901960784314,123.0,135.0,83.0,6558.031271129947,282784
0.4980392156862745,0.5607843137254902,0.3686274509803922,127.0,143.0,94.0,1.0000047683943194,300189
0.5254901960784314,0.2980392156862745,0.28627450980392155,134.0,76.0,73.0,573.002732289945,1032550
0.5686274509803921,0.30980392156862746,0.26666666666666666,145.0,79.0,68.0,5.000023841971597,1020147
0.5490196078431373,0.3215686274509804,0.2627450980392157,140.0,82.0,67.0,2882.0137425124285,942149
0.6,0.3686274509803922,0.27058823529411763,153.0,94.0,69.0,1629.0077677143463,996413
0.5176470588235295,0.30980392156862746,0.3176470588235294,132.0,79.0,81.0,13.000061989126152,928169
0.5450980392156862,0.35294117647058826,0.3176470588235294,139.0,90.0,81.0,2708.012912811817,900192
0.5607843137254902,0.37254901960784315,0.34901960784313724,143.0,95.0,89.0,754.0035953693168,898158
0.1450980392156863,0.1843137254901961,0.25098039215686274,37.0,47.0,64.0,216.001029973173,413187
0.2196078431372549,0.17647058823529413,0.2549019607843137,56.0,45.0,65.0,24.000114441463666,907820
0.16470588235294117,0.21568627450980393,0.2901960784313726,42.0,55.0,74.0,3214.0153256193425,335368
0.20784313725490197,0.22745098039215686,0.25882352941176473,53.0,58.0,66.0,3629.017304502985,151979
0.16470588235294117,0.15294117647058825,0.32941176470588235,42.0,39.0,84.0,9.000042915548875,947082
0.2,0.17647058823529413,0.3254901960784314,51.0,45.0,83.0,7.000033378760236,938866
0.16862745098039217,0.2235294117647059,0.3176470588235294,43.0,57.0,81.0,893.0042581761272,418345
0.20392156862745098,0.24313725490196078,0.3137254901960784,52.0,62.0,80.0,348.00165940122315,271755
0.2,0.3137254901960784,0.15294117647058825,51.0,80.0,39.0,123.00058651250129,174074
0.24705882352941178,0.3333333333333333,0.14901960784313725,63.0,85.0,38.0,14519.069232317124,704402
0.23921568627450981,0.36470588235294116,0.12941176470588237,61.0,93.0,33.0,1577.0075197578417,423905
0.19607843137254902,0.3176470588235294,0.1607843137254902,50.0,81.0,41.0,7016.033455054545,162807
0.2235294117647059,0.3254901960784314,0.1803921568627451,57.0,83.0,46.0,7124.033970041131,293838
0.21568627450980393,0.34901960784313724,0.1803921568627451,55.0,89.0,46.0,178.00084877418885,146426
0.23529411764705882,0.34509803921568627,0.17647058823529413,60.0,88.0,45.0,2654.0126553185237,345928
0.28627450980392155,0.3803921568627451,0.40784313725490196,73.0,97.0,104.0,435.00207425152894,866830
0.3686274509803922,0.3843137254901961,0.43529411764705883,94.0,98.0,111.0,1851.0088262978852,258498
0.2901960784313726,0.4549019607843137,0.43137254901960786,74.0,116.0,110.0,11.000052452337513,104867
0.3137254901960784,0.44313725490196076,0.4,80.0,113.0,102.0,70.00033378760236,513746
0.25882352941176473,0.38823529411764707,0.4823529411764706,66.0,99.0,123.0,2255.0107527291902,271902
0.36470588235294116,0.39215686274509803,0.44313725490196076,93.0,100.0,113.0,2501.011925754193,334445
0.30196078431372547,0.4823529411764706,0.44313725490196076,77.0,123.0,113.0,30.000143051829582,209458
0.37254901960784315,0.48627450980392156,0.49411764705882355,95.0,124.0,126.0,712.0033950967554,388607
0.1568627450980392,0.28627450980392155,0.2549019607843137,40.0,73.0,65.0,66.00031471402508,163329
0.24705882352941178,0.2627450980392157,0.3058823529411765,63.0,67.0,78.0,2391.0114012308177,372202
0.17254901960784313,0.3254901960784314,0.2901960784313726,44.0,83.0,74.0,8.000038147154555,199209
0.2,0.35294117647058826,0.2901960784313726,51.0,90.0,74.0,52.00024795650461,162304
0.16862745098039217,0.2627450980392157,0.3333333333333333,43.0,67.0,85.0,645.003075614336,547429
0.19607843137254902,0.2627450980392157,0.33725490196078434,50.0,67.0,86.0,4267.020346738561,167370
0.14901960784313725,0.3254901960784314,0.3607843137254902,38.0,83.0,92.0,16.00007629430911,155122
0.2196078431372549,0.3137254901960784,0.3686274509803922,56.0,80.0,94.0,190.00090599492069,877019
0.803921568627451,0.7529411764705882,0.6,205.0,192.0,153.0,8.000038147154555,224609
0.7568627450980392,0.7568627450980392,0.6941176470588235,193.0,193.0,177.0,1764.0084114475794,649942
0.9058823529411765,0.7803921568627451,0.7372549019607844,231.0,199.0,188.0,34.00016212540686,1022083
0.6235294117647059,0.43137254901960786,0.39215686274509803,159.0,110.0,100.0,241.00114918303098,994401
0.6784313725490196,0.4666666666666667,0.39215686274509803,173.0,119.0,100.0,3908.018634885,948347
0.6862745098039216,0.4980392156862745,0.43529411764705883,175.0,127.0,111.0,179.00085354258317,943234
0.6274509803921569,0.49019607843137253,0.45098039215686275,160.0,125.0,115.0,2477.011811312729,1024062
0.7098039215686275,0.48627450980392156,0.47058823529411764,181.0,124.0,120.0,33.00015735701254,1006708
0.13333333333333333,0.21176470588235294,0.1411764705882353,34.0,54.0,36.0,1569.0074816106871,245517
0.17254901960784313,0.21176470588235294,0.13333333333333333,44.0,54.0,34.0,8.000038147154555,472773
0.13725490196078433,0.2235294117647059,0.1450980392156863,35.0,57.0,37.0,10227.048766368705,201480
0.1607843137254902,0.24313725490196078,0.15294117647058825,41.0,62.0,39.0,917.0043726175909,278325
0.12549019607843137,0.21568627450980393,0.1568627450980392,32.0,55.0,40.0,63.00030040884212,122588
0.1803921568627451,0.2,0.17647058823529413,46.0,51.0,45.0,65.00030994563076,659191
0.12941176470588237,0.24313725490196078,0.1607843137254902,33.0,62.0,41.0,13369.063748663655,10936
0.1568627450980392,0.24705882352941178,0.1568627450980392,40.0,63.0,40.0,860.0041008191147,308999
0.2549019607843137,0.2980392156862745,0.3843137254901961,65.0,76.0,98.0,232.0011062674821,384567
0.3176470588235294,0.2901960784313726,0.403921568627451,81.0,74.0,103.0,85.00040531351715,944905
0.30980392156862746,0.3568627450980392,0.38823529411764707,79.0,91.0,99.0,3298.0157261644654,321916
0.3215686274509804,0.36470588235294116,0.4,82.0,93.0,102.0,1517.0072336541825,374335
0.25098039215686274,0.3058823529411765,0.44313725490196076,64.0,78.0,113.0,12.000057220731833,838175
0.26666666666666666,0.37254901960784315,0.4470588235294118,68.0,95.0,114.0,1250.0059604928992,480868
0.3137254901960784,0.3607843137254902,0.4627450980392157,80.0,92.0,118.0,248.0011825617912,862602
0.7686274509803922,0.7764705882352941,0.8196078431372549,196.0,198.0,209.0,293.0013971395356,828432
0.7803921568627451,0.7764705882352941,0.8117647058823529,199.0,198.0,207.0,29.000138283435263,904406
0.7607843137254902,0.792156862745098,0.8156862745098039,194.0,202.0,208.0,22032.105057263645,806223
0.8,0.803921568627451,0.8156862745098039,204.0,205.0,208.0,3434.016374666093,796758
0.7607843137254902,0.807843137254902,0.8470588235294118,194.0,206.0,216.0,118.00056267052969,613541
0.788235294117647,0.8,0.8470588235294118,201.0,204.0,216.0,87.00041485030579,858258
0.27450980392156865,0.39215686274509803,0.15294117647058825,70.0,100.0,39.0,3393.0161791619257,422791
0.2823529411764706,0.3843137254901961,0.1411764705882353,72.0,98.0,36.0,4487.021395785311,440244
0.2784313725490196,0.40784313725490196,0.14901960784313725,71.0,104.0,38.0,3.000014305182958,422902
0.30980392156862746,0.40784313725490196,0.14901960784313725,79.0,104.0,38.0,481.00229359766763,468895
0.27058823529411763,0.38823529411764707,0.16862745098039217,69.0,99.0,43.0,4858.023164859604,392074
0.30980392156862746,0.38823529411764707,0.17254901960784313,79.0,99.0,44.0,8388.039997291551,573288
0.2784313725490196,0.41568627450980394,0.16862745098039217,71.0,106.0,43.0,265.00126362449464,409430
0.30196078431372547,0.4117647058823529,0.17647058823529413,77.0,105.0,45.0,3321.0158358375347,478009
0.06274509803921569,0.06274509803921569,0.0784313725490196,16.0,16.0,20.0,6516.031070857385,443760
0.10196078431372549,0.09019607843137255,0.0784313725490196,26.0,23.0,20.0,5045.024056549341,504211
0.09019607843137255,0.09411764705882353,0.09019607843137255,23.0,24.0,23.0,3.000014305182958,458175
0.10588235294117647,0.09411764705882353,0.08235294117647059,27.0,24.0,21.0,2337.0111437375244,538930
0.08235294117647059,0.09019607843137255,0.10980392156862745,21.0,23.0,28.0,2446.0116634925052,593446
0.10980392156862745,0.09019607843137255,0.10588235294117647,28.0,23.0,27.0,902.0043010916761,850208
0.09019607843137255,0.09803921568627451,0.11764705882352941,23.0,25.0,30.0,885.0042200289727,572968
0.10980392156862745,0.09803921568627451,0.10588235294117647,28.0,25.0,27.0,6732.032100830558,402739
0.28627450980392155,0.3803921568627451,0.2549019607843137,73.0,97.0,65.0,233.00111103587642,513753
0.37254901960784315,0.4117647058823529,0.25098039215686274,95.0,105.0,64.0,4689.022359000964,555204
0.3568627450980392,0.4392156862745098,0.2549019607843137,91.0,112.0,65.0,770.0036716636259,21920
0.30980392156862746,0.4,0.3176470588235294,79.0,102.0,81.0,41.000195504167095,447156
0.34901960784313724,0.3843137254901961,0.37254901960784315,89.0,98.0,95.0,329.0015688017311,653997
0.30196078431372547,0.4392156862745098,0.3333333333333333,77.0,112.0,85.0,12.000057220731833,258659
0.37254901960784315,0.4627450980392157,0.3254901960784314,95.0,118.0,83.0,79.00037670315123,501457
0.19215686274509805,0.2784313725490196,0.1411764705882353,49.0,71.0,36.0,172.00082016382294,323532
0.24705882352941178,0.25882352941176473,0.13725490196078433,63.0,66.0,35.0,5.000023841971597,242260
0.20784313725490197,0.2901960784313726,0.12941176470588237,53.0,74.0,33.0,6029.028748649352,681933
0.2235294117647059,0.30196078431372547,0.12549019607843137,57.0,77.0,32.0,3714.0177098165022,899007
0.18823529411764706,0.2784313725490196,0.16862745098039217,48.0,71.0,43.0,982.0046825632216,257931
0.22745098039215686,0.2549019607843137,0.17647058823529413,58.0,65.0,45.0,51.00024318811029,600816
0.18823529411764706,0.28627450980392155,0.1843137254901961,48.0,73.0,47.0,12608.060119915579,106075
0.2235294117647059,0.2980392156862745,0.17647058823529413,57.0,76.0,45.0,533.0025415541722,332486
0.4196078431372549,0.43137254901960786,0.17254901960784313,107.0,110.0,44.0,64.00030517723644,911303
0.45098039215686275,0.42745098039215684,0.17254901960784313,115.0,109.0,44.0,4.000019073577278,924649
0.4549019607843137,0.44313725490196076,0.1843137254901961,116.0,113.0,47.0,20.000095367886388,928756
0.4,0.43137254901960786,0.23137254901960785,102.0,110.0,59.0,2035.00970368244,211991
0.4549019607843137,0.39215686274509803,0.24705882352941178,116.0,100.0,63.0,88.0004196187001,83974
0.3764705882352941,0.4392156862745098,0.22745098039215686,96.0,112.0,58.0,2502.011930522587,264292
0.4392156862745098,0.47058823529411764,0.23921568627450981,112.0,120.0,61.0,841.0040102196226,220283
0.20784313725490197,0.32941176470588235,0.20392156862745098,53.0,84.0,52.0,5685.027108321706,192165
0.22745098039215686,0.3333333333333333,0.2,58.0,85.0,51.0,8505.040555193686,90616
0.2,0.34901960784313724,0.18823529411764706,51.0,89.0,48.0,196.0009346052866,149439
0.24313725490196078,0.36470588235294116,0.19607843137254902,62.0,93.0,50.0,5647.026927122722,448272
0.21568627450980393,0.3411764705882353,0.22745098039215686,55.0,87.0,58.0,84.00040054512283,289403
0.2235294117647059,0.3333333333333333,0.2196078431372549,57.0,85.0,56.0,550.0026226168757,177797
0.21176470588235294,0.3607843137254902,0.2196078431372549,54.0,92.0,56.0,4.000019073577278,133970
0.24313725490196078,0.3607843137254902,0.2196078431372549,62.0,92.0,56.0,1427.0068044986938,197239
0.3764705882352941,0.41568627450980394,0.5215686274509804,96.0,106.0,133.0,350.0016689380118,969431
0.4392156862745098,0.4196078431372549,0.5019607843137255,112.0,107.0,128.0,169.00080585863998,989866
0.4235294117647059,0.44313725490196076,0.5450980392156862,108.0,113.0,139.0,2106.0100422384367,937754
0.47058823529411764,0.48627450980392156,0.5058823529411764,120.0,124.0,129.0,1651.0078726190213,384641
0.4117647058823529,0.42745098039215684,0.5803921568627451,105.0,109.0,148.0,9.000042915548875,946053
0.4196078431372549,0.49019607843137253,0.592156862745098,107.0,125.0,151.0,565.0026941427905,945957
0.4549019607843137,0.47843137254901963,0.5803921568627451,116.0,122.0,148.0,541.0025797013268,938791
0.26666666666666666,0.403921568627451,0.5254901960784314,68.0,103.0,134.0,1192.0056839260287,463465
0.37254901960784315,0.43137254901960786,0.5294117647058824,95.0,110.0,135.0,619.0029516360837,302494
0.3058823529411765,0.4392156862745098,0.5411764705882353,78.0,112.0,138.0,316.00150681260493,288176
0.34901960784313724,0.48627450980392156,0.5568627450980392,89.0,124.0,142.0,2254.010747960796,178635
0.28627450980392155,0.43529411764705883,0.5607843137254902,73.0,111.0,143.0,35.00016689380118,564878
0.3411764705882353,0.3803921568627451,0.5725490196078431,87.0,97.0,146.0,16.00007629430911,857408
0.29411764705882354,0.4588235294117647,0.5607843137254902,75.0,117.0,143.0,100.00047683943194,478837
0.3176470588235294,0.4627450980392157,0.5686274509803921,81.0,118.0,145.0,796.0037956418782,402962
0.27058823529411763,0.1411764705882353,0.043137254901960784,69.0,36.0,11.0,997.0047540891364,816915
0.3607843137254902,0.16470588235294117,0.043137254901960784,92.0,42.0,11.0,557.0026559956359,829046
0.35294117647058826,0.18823529411764706,0.03137254901960784,90.0,48.0,8.0,3.000014305182958,735966
0.26666666666666666,0.1450980392156863,0.0784313725490196,68.0,37.0,20.0,2181.0103998680106,886605
0.32941176470588235,0.17647058823529413,0.0784313725490196,84.0,45.0,20.0,747.0035619905566,850568
0.30196078431372547,0.19215686274509805,0.10588235294117647,77.0,49.0,27.0,153.00072956433087,783001
0.37254901960784315,0.20784313725490197,0.11372549019607843,95.0,53.0,29.0,469.0022363769358,856754
0.6352941176470588,0.6509803921568628,0.5568627450980392,162.0,166.0,142.0,634.0030231619985,378070
0.7098039215686275,0.6588235294117647,0.5137254901960784,181.0,168.0,131.0,853.0040674403544,734881
0.6588235294117647,0.6862745098039216,0.5137254901960784,168.0,175.0,131.0,11.000052452337513,876395
0.7137254901960784,0.6901960784313725,0.5568627450980392,182.0,176.0,142.0,19.00009059949207,157939
0.6352941176470588,0.6588235294117647,0.6039215686274509,162.0,168.0,154.0,1562.007448231927,325102
0.7333333333333333,0.6470588235294118,0.6196078431372549,187.0,165.0,158.0,1374.0065517737949,928936
0.6823529411764706,0.6941176470588235,0.596078431372549,174.0,177.0,152.0,125.00059604928992,426198
0.7215686274509804,0.6862745098039216,0.5686274509803921,184.0,175.0,145.0,310.001478202239,218464
0.1843137254901961,0.28627450980392155,0.3803921568627451,47.0,73.0,97.0,450.00214577744373,434725
0.2,0.3058823529411765,0.41568627450980394,51.0,78.0,106.0,1570.0074863790815,258567
0.1803921568627451,0.3176470588235294,0.403921568627451,46.0,81.0,103.0,15.000071525914791,235037
0.22745098039215686,0.3176470588235294,0.4117647058823529,58.0,81.0,105.0,1552.0074005479837,471620
0.1843137254901961,0.2980392156862745,0.49411764705882355,47.0,76.0,126.0,58.000276566870525,150797
0.20392156862745098,0.2980392156862745,0.4980392156862745,52.0,76.0,127.0,79.00037670315123,146695
0.17254901960784313,0.3176470588235294,0.4980392156862745,44.0,81.0,127.0,15.000071525914791,156947
0.20784313725490197,0.34509803921568627,0.4470588235294118,53.0,88.0,114.0,1108.005283380906,529010
0.3215686274509804,0.396078431372549,0.19215686274509805,82.0,101.0,49.0,5091.02427589548,605027
0.35294117647058826,0.403921568627451,0.20784313725490197,90.0,103.0,53.0,1021.0048685306001,229419
0.33725490196078434,0.4235294117647059,0.19607843137254902,86.0,108.0,50.0,944.0045013642375,523065
0.34509803921568627,0.43137254901960786,0.18823529411764706,88.0,110.0,48.0,1483.0070715287757,527175
0.3333333333333333,0.39215686274509803,0.2235294117647059,85.0,100.0,57.0,3924.0187111793093,575710
0.3568627450980392,0.4,0.23921568627450981,91.0,102.0,61.0,1584.007553136602,348829
0.3215686274509804,0.43137254901960786,0.24313725490196078,82.0,110.0,62.0,2075.0098944182128,219717
0.34509803921568627,0.40784313725490196,0.23529411764705882,88.0,104.0,60.0,2963.0141287523684,329740
0.25098039215686274,0.33725490196078434,0.2,64.0,86.0,51.0,3191.015215946273,387784
0.29411764705882354,0.3176470588235294,0.19607843137254902,75.0,81.0,50.0,134.0006389648388,706317
0.26666666666666666,0.3607843137254902,0.21176470588235294,68.0,92.0,54.0,6323.030150557282,92637
0.2980392156862745,0.3568627450980392,0.21176470588235294,76.0,91.0,54.0,4250.020265675857,602908
0.25098039215686274,0.3333333333333333,0.2196078431372549,64.0,85.0,56.0,1430.0068188038767,530169
0.29411764705882354,0.32941176470588235,0.23137254901960785,75.0,84.0,59.0,74.00035286117964,466626
0.27450980392156865,0.3607843137254902,0.2196078431372549,70.0,92.0,56.0,2825.0134707139523,426697
0.2980392156862745,0.36470588235294116,0.2235294117647059,76.0,93.0,57.0,795.0037908734839,387774
0.7764705882352941,0.8117647058823529,0.8392156862745098,198.0,207.0,214.0,941.0044870590546,785764
0.7843137254901961,0.8117647058823529,0.8352941176470589,200.0,207.0,213.0,12260.058460514356,755972
0.7725490196078432,0.8470588235294118,0.8313725490196079,197.0,216.0,212.0,24.000114441463666,140774
0.788235294117647,0.8431372549019608,0.8352941176470589,201.0,215.0,213.0,82.00039100833419,957359
0.7725490196078432,0.8156862745098039,0.8431372549019608,197.0,208.0,215.0,318.00151634939357,748548
0.796078431372549,0.8274509803921568,0.8470588235294118,203.0,211.0,216.0,4961.0236560042185,782537
0.7686274509803922,0.8509803921568627,0.8549019607843137,196.0,217.0,218.0,60.000286103659164,105888
0.803921568627451,0.8431372549019608,0.8627450980392157,205.0,215.0,220.0,279.0013303820151,827710
0.7137254901960784,0.7490196078431373,0.7725490196078432,182.0,191.0,197.0,472.00225068211876,1029936
0.7294117647058823,0.7568627450980392,0.7764705882352941,186.0,193.0,198.0,2536.012092647994,1030979
0.7098039215686275,0.7843137254901961,0.7607843137254902,181.0,200.0,194.0,10.000047683943194,571077
0.7411764705882353,0.7803921568627451,0.7725490196078432,189.0,199.0,197.0,66.00031471402508,185660
0.7058823529411765,0.7568627450980392,0.796078431372549,180.0,193.0,203.0,4552.021705730942,747535
0.7411764705882353,0.7686274509803922,0.788235294117647,189.0,196.0,201.0,10296.049095387913,1047365
0.7098039215686275,0.803921568627451,0.803921568627451,181.0,205.0,205.0,48.00022888292733,833843
0.7450980392156863,0.7803921568627451,0.8,190.0,199.0,204.0,718.0034237071213,788695
0.1450980392156863,0.15294117647058825,0.15294117647058825,37.0,39.0,39.0,4742.022611725863,419264
0.1607843137254902,0.1411764705882353,0.12941176470588237,41.0,36.0,33.0,4689.022359000964,508309
0.15294117647058825,0.1568627450980392,0.15294117647058825,39.0,40.0,39.0,43.000205040955734,235886
0.1843137254901961,0.1568627450980392,0.1450980392156863,47.0,40.0,37.0,1225.0058412830413,587228
0.13333333333333333,0.14901960784313725,0.1568627450980392,34.0,38.0,40.0,2468.0117683971803,433596
0.1607843137254902,0.14901960784313725,0.16470588235294117,41.0,38.0,42.0,411.0019598100653,246141
0.13333333333333333,0.1607843137254902,0.16862745098039217,34.0,41.0,43.0,1137.0054216643412,843159
0.1607843137254902,0.1568627450980392,0.1607843137254902,41.0,40.0,41.0,3074.014658044138,580070
0.6470588235294118,0.5803921568627451,0.4392156862745098,165.0,148.0,112.0,3275.015616491396,126124
0.6549019607843137,0.5882352941176471,0.4588235294117647,167.0,150.0,117.0,3389.0161600883484,105755
0.6509803921568628,0.592156862745098,0.4392156862745098,166.0,151.0,112.0,796.0037956418782,143555
0.6588235294117647,0.596078431372549,0.4588235294117647,168.0,152.0,117.0,1653.00788215581,141529
0.6509803921568628,0.5686274509803921,0.4823529411764706,166.0,145.0,123.0,306.00145912866174,789074
0.6705882352941176,0.5882352941176471,0.47058823529411764,171.0,150.0,120.0,2078.0099087233957,101585
0.6431372549019608,0.6,0.48627450980392156,164.0,153.0,124.0,230.00109673069346,634129
0.6823529411764706,0.596078431372549,0.48627450980392156,174.0,152.0,124.0,5362.025568130341,52471
0.7490196078431373,0.6627450980392157,0.6745098039215687,191.0,169.0,172.0,627.0029897832383,933103
0.8156862745098039,0.6627450980392157,0.6352941176470588,208.0,169.0,162.0,36.0001716621955,947353
0.7490196078431373,0.7098039215686275,0.6745098039215687,191.0,181.0,172.0,807.0038480942158,839684
0.8509803921568627,0.7254901960784313,0.6588235294117647,217.0,185.0,168.0,166.00079155345702,995528
0.7490196078431373,0.6823529411764706,0.6941176470588235,191.0,174.0,177.0,41.000195504167095,930198
0.7607843137254902,0.6862745098039216,0.6941176470588235,194.0,175.0,177.0,2289.010914854597,937387
0.8156862745098039,0.7411764705882353,0.7176470588235294,208.0,189.0,183.0,117.00055790213537,936223
