x0,x1,weight,source_index
-1.362729062357196,-2.3016686370581025,3807.066676995621,164864
-0.8338828438672403,0.4598038546828317,3889.068113169417,158910
-1.2162243666945924,3.702888236451616,24.000420343550015,44241
0.8705742251857626,2.2164745614741848,4037.0707052879757,642200
0.8098283757646088,0.14103915049189442,17738.31066891209,391941
-0.07634636873240312,1.409168299773248,11189.19596766588,527221
4.493885478895393,3.4846037107555383,655.0114718760525,351870
-2.181011386913187,-0.9988911503647708,1663.029126305153,251137
-1.9701875565692424,-0.17079588621664724,2539.0444688447287,676405
3.3540074809332037,-3.0015650527817836,758.0132758504546,695908
2.878760541344027,-1.130554832530534,2872.050301111485,673823
-0.3872221863585471,-2.4645158228950153,7464.130726844055,224112
0.9563330714272124,-2.3363169744703267,5067.088745031997,338506
-0.5337268820211507,-1.4458547029803963,17758.311019198383,124217
0.6811901064019263,-1.7403655709828258,12208.21381475244,589243
-0.36578247479793075,-0.18465522118143848,39519.692148198046,319319
-0.280023628556481,-0.2678112309704322,22131.387609296056,215362
-0.34076947797763485,0.18954682286890998,41075.719400471535,120382
-0.19426478231503125,0.23458966150460464,42194.73899898955,682434
-0.36578247479793075,0.5498895319542211,26028.45586257999,60823
-0.3050366253767769,0.8270762312507846,59575.04339777702,52166
-0.6159124430029208,0.9136970747808529,7582.132793533176,455945
-0.23357092017556877,0.9206267422632486,17363.304101044123,332619
0.41319371189701504,0.40783134856474146,49107.860075446275,268322
0.7490825263434548,0.6746235466375885,6204.108658807679,224843
0.36316771825591543,0.8513300674390462,9371.164126641967,594561
0.6061511159405308,1.107727764288423,21177.370900639944,81466
3.704189436419885,0.989923417087451,2885.0505287975748,26916
4.154423379188765,0.9206267422632486,15320.268319299426,500100
-1.2805435013759336,-0.9607779792114718,7924.138783428763,79684
-0.9589478279697354,-1.1374845000129294,20752.363457056246,607896
-1.2698236455953715,-0.8395087982694253,4300.075311552711,561105
-0.8553225554273489,-0.6316187737970641,39286.688067362746,286288
1.138570619690674,-1.1825273386486241,10575.185213876726,606881
2.5607381531980162,-1.3141910208146335,1737.0304223644323,571341
1.8353612454043573,0.3697181774114424,3911.068498484338,636612
2.596471005798874,0.044023805738109496,1527.0267443583698,355836
1.5780847066789925,0.3974368473412711,6859.120130683731,508813
2.45353959539595,0.778568558873769,4455.078026271472,106449
1.070678199749653,1.409168299773248,5623.098482990906,107990
2.2927417586931047,1.4368869697028304,451.00789895587735,377837
-0.973240969009977,-0.25048706226432,35272.617764904004,661643
-1.5878460337418903,0.35585884244665117,114.00199663186257,417494
-0.8803355522481526,0.31081600381095653,28224.494324014817,297858
-0.5337268820211507,-1.359233859450328,4176.073139777703,211019
-0.22642434965570185,-1.3419096907442158,2392.041894240485,646083
-0.38364890109835975,-0.7875362921513349,39600.693566857524,497545
-0.2728770580366141,-0.8880164706461946,14532.254518019534,522411
1.1814500428113988,-2.31552797202314,1902.0333122263387,420285
1.946133088466103,-2.4160081505179996,419.0073384978107,660301
1.3136615974342685,-2.235836795975221,5693.099708992927,478503
2.110504210429643,-1.4008118643447018,2681.0469558774,251098
1.3422478795147517,2.1818262240622066,4695.082229706972,699915
2.632203858399732,2.756988625102274,515.0090198720108,505617
1.1421439049508613,3.283643353765573,2080.0364297743345,163412
2.282021902912543,3.491533378237934,285.0049915796564,302513
0.38460742981602397,-1.054328490224182,3408.059688784102,672817
0.9777727829878287,-0.9954263166236961,5047.088394745705,733418
0.5311121254791353,-0.7632824559628272,2338.0409484674974,82490
0.6561771095816304,-0.7771417909276184,10116.177174806331,625117
0.1809301699924539,1.5754803193512354,5425.095015156618,579366
0.8348413725849047,1.5200429794918242,7981.139781744695,558937
0.1737835994720792,1.866526353612344,5210.091249578983,366346
0.8848673662260043,2.154107554132624,1547.0270946446615,320592
