image,height,width,full_size,colors,target_coreset_size,raw_coreset_size,actual_coreset_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,full_final_cost,coreset_final_cost,runtime_seconds,chunk_size,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,64,2500,2501,2500,True,True,1731964.0000000005,1.1880018269790207,0.8925633561074533,1.059105043516088,1.1,0.0011984964103611882,0.0012178269976250784,381059984.4015099,462697994.0,458122925.51065123,38.2187794999918,78125,True,2501,2501,results\ranked_egq_size\images\cvete\colors_64_target_2500\compressed.png,results\ranked_egq_size\images\cvete\colors_64_target_2500\palette.png
