r,g,b,weight,source_index
208.0,25.0,0.0,15348.04430820822,512481
228.0,24.0,0.0,1268.0036605947369,1443157
213.0,63.0,0.0,15474.04467195817,1055075
224.0,62.0,0.0,1211.003496041188,1206973
223.0,9.0,33.0,115.00033199400217,780936
225.0,9.0,32.0,90.000259821393,781924
201.0,37.0,35.0,3739.010794135427,601225
246.0,57.0,35.0,247.00071306537856,736140
47.0,69.0,23.0,7114.020537437665,1088907
59.0,100.0,24.0,9.0000259821393,1422603
52.0,71.0,43.0,25465.073515019696,1662591
62.0,96.0,35.0,26.000075059513534,1358474
149.0,130.0,74.0,3443.0099396117344,1099109
168.0,128.0,66.0,7967.022999967089,1154110
128.0,168.0,71.0,349.00100752962396,188477
183.0,166.0,88.0,685.0019775294911,386501
128.0,133.0,111.0,7049.020349788881,464999
187.0,131.0,96.0,4369.012612885178,705330
142.0,166.0,116.0,2755.00795342153,781252
187.0,172.0,117.0,2906.0083893440897,1514486
215.0,90.0,68.0,2575.007433778744,752661
229.0,70.0,64.0,632.0018245235598,250633
202.0,110.0,71.0,14309.041308714583,924411
232.0,125.0,91.0,3941.011377290109,804733
198.0,95.0,96.0,13.000037529756767,565969
227.0,94.0,97.0,14.000040416661133,273552
221.0,125.0,109.0,2664.007690713233,528359
237.0,110.0,101.0,950.0027425591484,247972
139.0,74.0,70.0,1442.0041629160967,511151
191.0,91.0,76.0,3762.0108605342275,324597
143.0,122.0,69.0,6607.019073777151,952706
189.0,110.0,80.0,8038.023204937299,914811
132.0,89.0,108.0,132.0003810713764,282186
180.0,95.0,98.0,9.0000259821393,253814
133.0,124.0,115.0,1329.0038366959034,143640
190.0,115.0,96.0,1401.0040445530178,908898
201.0,195.0,147.0,6285.018144193945,1472995
225.0,200.0,134.0,9794.028274341366,392932
232.0,224.0,141.0,740.0021363092313,940726
200.0,200.0,164.0,484.00139726171346,362524
242.0,199.0,182.0,3319.009581635593,768278
247.0,230.0,187.0,651.0018793747427,647187
103.0,15.0,5.0,14806.042743506054,792722
121.0,2.0,6.0,23420.067611300266,278891
110.0,22.0,10.0,11847.034201156031,917663
119.0,21.0,10.0,16493.04761371372,904870
101.0,12.0,16.0,295.0008516367882,489275
113.0,9.0,18.0,1212.0034989280923,310162
97.0,24.0,17.0,1665.0048066957704,948297
117.0,17.0,17.0,3073.008871457119,310436
44.0,37.0,0.0,12557.036250858133,404094
50.0,36.0,10.0,5160.014896426532,608943
39.0,55.0,10.0,2187.00631365985,880600
51.0,51.0,13.0,1602.0046248207955,19465
39.0,37.0,22.0,30448.087900464157,1437422
53.0,34.0,17.0,3985.0115043139012,1207549
40.0,56.0,30.0,9655.027873061661,1601547
58.0,56.0,17.0,6693.019322050926,696329
137.0,15.0,14.0,20465.059080497864,568818
149.0,15.0,6.0,16649.0480640708,1534523
140.0,31.0,11.0,11192.032310233672,865922
159.0,17.0,0.0,5831.016833539362,1405133
134.0,7.0,16.0,2125.0061346717794,569292
153.0,15.0,30.0,1216.0035104757098,532718
136.0,18.0,18.0,3823.011036635394,875785
153.0,21.0,19.0,3272.009445951088,813186
222.0,146.0,133.0,1418.004093630392,661824
241.0,154.0,134.0,1442.0041629160967,543486
202.0,166.0,152.0,4885.014102527831,440592
237.0,177.0,153.0,5339.015413182414,675670
194.0,150.0,165.0,27.0000779464179,277332
222.0,182.0,170.0,337.0009728867716,445530
235.0,181.0,171.0,1989.0057420527853,759288
221.0,194.0,77.0,195.0005629463515,1218538
240.0,215.0,89.0,4145.0119662186,1222538
255.0,225.0,92.0,107.00030889876723,1386249
213.0,193.0,124.0,1942.00560636828,849593
249.0,204.0,101.0,7915.022849848062,1241979
249.0,228.0,113.0,354.0010219641458,1244244
35.0,9.0,0.0,8531.024628181152,1402964
61.0,12.0,15.0,14206.041011363433,1658020
34.0,17.0,0.0,14095.040690917049,201417
62.0,18.0,7.0,11890.03432529292,1674898
42.0,4.0,27.0,1798.0051906540514,220875
53.0,0.0,31.0,240.000692857048,241415
36.0,24.0,28.0,5061.0146106229995,204419
52.0,29.0,21.0,1427.0041196125312,1445975
65.0,69.0,36.0,7165.020684669787,35214
80.0,67.0,35.0,3019.008715564283,866720
67.0,83.0,36.0,6356.018349164155,897218
80.0,83.0,40.0,3314.009567201071,27162
69.0,70.0,56.0,9894.028563031803,176150
83.0,65.0,51.0,2462.0071075585506,1718145
79.0,88.0,57.0,13179.038046512649,867552
82.0,93.0,63.0,6088.017575473785,1011224
105.0,40.0,2.0,8635.024928419207,1102511
127.0,32.0,10.0,9505.027440026006,1296752
101.0,63.0,1.0,6850.019775294912,294628
118.0,54.0,6.0,8312.023995949095,1093247
101.0,46.0,25.0,2844.008210356019,1080508
127.0,33.0,31.0,3280.0094690463225,817127
102.0,48.0,20.0,2537.007324076378,1068648
123.0,59.0,21.0,2381.006873719297,340118
131.0,41.0,15.0,10723.030956275525,1049062
154.0,41.0,7.0,8067.023288657526,1188188
138.0,49.0,15.0,6321.018248122502,994747
158.0,56.0,0.0,6787.019593419936,743272
132.0,47.0,26.0,3097.0089407428236,1407185
155.0,37.0,23.0,2792.0080602369917,923432
129.0,54.0,22.0,2669.0077051477547,754495
150.0,61.0,21.0,2664.007690713233,1440843
168.0,12.0,13.0,11843.034189608414,379499
182.0,8.0,1.0,11022.03181945993,516459
173.0,28.0,0.0,8767.025309490582,1416998
180.0,21.0,2.0,4684.013522260054,526717
169.0,13.0,17.0,338.0009757736759,502118
179.0,10.0,17.0,255.0007361606135,591278
165.0,19.0,22.0,2143.006186636058,286981
176.0,28.0,16.0,1038.0029966067325,902623
78.0,102.0,76.0,4780.013799402873,1504181
95.0,110.0,79.0,12320.035566661798,413896
77.0,113.0,65.0,125.00036086304583,1321646
92.0,120.0,71.0,12116.034977733307,1083861
79.0,103.0,81.0,280.00080833322266,1658254
94.0,110.0,84.0,3538.0102138676493,1406793
79.0,112.0,83.0,22.000063511896066,1359336
91.0,117.0,80.0,5609.016192646593,1332609
1.0,1.0,0.0,55948.161516525506,1414718
9.0,5.0,4.0,7408.021386187548,1575919
7.0,8.0,2.0,14817.042775262002,1191740
12.0,12.0,4.0,47783.137944951355,1692446
2.0,6.0,9.0,831.0023990175287,151933
15.0,6.0,9.0,1105.0031900293252,1610478
5.0,9.0,8.0,326.00094113082355,87831
14.0,13.0,11.0,14857.042890738176,1019122
173.0,35.0,7.0,4982.014382557555,927315
176.0,42.0,5.0,6080.017552378549,1480369
172.0,58.0,0.0,7770.022431246929,1542587
191.0,58.0,1.0,7799.022514967156,1579163
167.0,41.0,19.0,2058.0059412491864,527396
179.0,41.0,30.0,1670.0048211302924,254794
172.0,56.0,17.0,3032.0087530940395,1208807
189.0,63.0,23.0,2016.0058199992031,1345193
66.0,13.0,7.0,8569.024737883517,1679874
93.0,0.0,0.0,7655.022099252927,311713
75.0,27.0,4.0,8639.024939966823,1222066
89.0,19.0,11.0,7565.021839431534,1632286
65.0,15.0,16.0,119.00034354161963,1634307
84.0,9.0,16.0,152.00043880946373,326886
76.0,16.0,18.0,1211.003496041188,274167
81.0,28.0,24.0,1185.0034209816745,279591
79.0,44.0,14.0,6096.017598569019,829020
91.0,47.0,8.0,8601.024830264458,925113
76.0,48.0,11.0,2220.006408927694,312450
94.0,55.0,0.0,4865.014044789744,908523
73.0,37.0,21.0,2538.0073269632826,288375
92.0,33.0,17.0,2509.007243243056,800057
71.0,55.0,19.0,3218.0092900582517,319515
93.0,58.0,26.0,2955.0085308024036,356151
41.0,41.0,33.0,6178.017835295177,168826
56.0,43.0,34.0,2001.0057766956377,623612
41.0,60.0,32.0,5955.017191515503,1673629
52.0,50.0,35.0,13462.038863506585,36489
35.0,37.0,49.0,295.0008516367882,198220
58.0,47.0,51.0,167.00048211302922,267176
43.0,59.0,48.0,258.0007448213266,1521514
51.0,56.0,49.0,2667.007699373946,984716
