x0,x1,weight,source_index
-74.0439,40.8312,31.000083528570137,579407
-73.9531,40.7581,2630.0070864561117,347864
-73.8836,40.7755,8.000021555760036,559546
-73.8568,40.7839,10.000026944700044,461752
-73.9234,40.7926,967.0026055524943,702001
-74.0244,40.7494,9.000024250230041,253987
-73.9903,40.7026,3042.0081965777536,717839
-73.9812,40.7026,2067.0055694694993,94420
-73.9158,40.6723,405.0010912603518,266548
-74.0305,40.751,818.0022040764636,363877
-74.0467,40.7857,110.00029639170049,236097
-74.0081,40.7806,211.00056853317093,219952
-73.9227,40.8242,321.00086492487145,502787
-73.9245,40.8323,539.0014523193324,697511
-73.9528,40.7912,1554.0041872063869,714172
-73.9893,40.8233,82.00022094654037,67865
-73.9761,40.827,42.00011316774019,709563
-73.9515,40.8251,187.00050386589083,576192
-73.9658,40.7091,2556.0068870653313,286542
-73.9518,40.7095,3080.008298967614,99196
-73.9626,40.715,3186.008584581434,662145
-73.992,40.6834,3802.010244374957,699759
-73.9848,40.6892,3820.010292875417,261960
-73.9892,40.7779,1728.0046560441676,212356
-73.9989,40.7887,31.000083528570137,4065
-73.9752,40.791,2970.008002575913,78541
-73.8696,40.7621,93.00025058571042,688013
-73.8537,40.7547,113.0003044751105,49928
-73.8623,40.7684,1556.004192595327,326694
-73.9822,40.752,14588.039306928426,324816
-73.9797,40.755,15686.04226545649,17734
-73.9825,40.7571,12779.034432632187,227305
-73.975,40.7595,15166.040864332088,631797
-73.9743,40.731,859.0023145497338,385263
-73.9575,40.7335,3791.010214735787,116764
-73.9566,40.7462,2448.0065960625707,341155
-73.9557,40.6834,2749.007407098042,380600
-73.9714,40.6933,3539.0095357293458,301585
-73.95,40.6938,2253.00607064092,427723
-73.8915,40.7238,406.0010939548218,19287
-73.8602,40.7195,459.00123676173206,730280
-73.8778,40.7356,838.0022579658637,700640
-73.9951,40.7428,8479.022846411168,140730
-73.9904,40.7395,14337.038630616455,149090
-73.9943,40.7453,5476.0147549177445,248248
-73.9912,40.7447,13689.036884599891,507471
-73.9702,40.7523,11933.032153110564,170403
-73.9682,40.7555,2915.007854380063,223805
-73.9638,40.7615,6620.01783739143,600841
-73.9389,40.7085,3218.008670804474,10566
-73.9352,40.7111,2228.00600327917,22651
-73.9258,40.7141,320.0008622304014,542331
-73.9983,40.7252,8206.022110820857,116111
-73.9912,40.7311,10837.029199971439,675171
-73.9998,40.7328,7670.020666584934,99191
-73.9911,40.7334,11513.031021433162,194518
-74.012,40.715,8308.022385656797,100969
-74.0039,40.7158,4525.01219247677,210550
