x0,x1,weight,source_index
-74.0051,40.8039,31.000710007194378,19513
-73.8979,40.8146,656.0150246683713,81180
-74.0403,40.7115,1401.0320877444942,272290
-74.0433,40.7351,2450.0561134718137,353117
-73.8697,40.6739,718.01644468276,589005
-73.9573,40.6725,4572.1047146094415,573014
-73.9872,40.7361,21387.489836253746,562836
-73.9893,40.7629,10619.243211819261,47277
-73.9772,40.7641,27687.63412803841,643740
-73.9597,40.7603,2630.0602360942326,219545
-73.9643,40.7716,20279.46445922241,235219
-73.9615,40.7678,18182.41643067123,79799
-73.8859,40.7732,3062.0701303880383,203473
-73.8568,40.7844,10.000229034578831,515405
-73.9164,40.7026,1961.0449136809088,623604
-73.9444,40.7474,3930.0900105894807,317633
-73.9167,40.7441,1478.0338513107513,346478
-73.9328,40.7556,5525.1265416048045,290560
-73.9207,40.7674,3979.091132858917,650959
-73.9429,40.79,6880.157575790236,487448
-73.9231,40.7933,967.022147643773,110815
-74.0127,40.7018,6347.145368247185,313311
-74.0049,40.7094,18244.41785068562,619371
-74.0155,40.7148,5884.134763946185,361324
-73.9933,40.7024,3042.0696723188803,633340
-73.9854,40.7106,2067.0473414474445,180008
-73.9871,40.7208,10779.246876372523,655390
-73.9377,40.6665,1826.0418217140946,146503
-73.924,40.6589,405.0092759004427,118142
-73.9489,40.6947,5385.123335120701,295731
-73.9076,40.6911,2420.0554263680774,595768
-74.032,40.7531,818.0187350285485,26950
-74.0445,40.7845,110.00251938036715,130862
-74.0136,40.7858,211.00483262961333,103923
-73.9346,40.8022,4525.103638146921,338056
-73.9229,40.8173,321.0073520099805,245321
-73.9441,40.8376,3146.0720542785,356096
-73.9038,40.8316,539.012344963799,321583
-73.9738,40.7843,4659.106707210278,439082
-73.95,40.7802,13634.312265744778,385398
-73.9728,40.7982,6106.139848513834,682778
-73.9524,40.7899,1554.0355919735505,725044
-73.9912,40.8212,82.00187808354642,99219
-73.9587,40.8097,5827.133458449085,570377
-73.9939,40.8448,42.00096194523109,20455
-73.9529,40.8259,187.00428294662416,450769
-73.9657,40.7098,2556.0585412383493,57679
-73.9612,40.7094,3080.07054265028,705132
-73.9634,40.7202,3186.0729704168157,114746
-73.9618,40.7185,11431.261809427062,123297
-73.9905,40.6861,3802.0870789468718,499495
-73.9844,40.678,4730.108333355787,663854
-73.9909,40.6898,5563.127411936204,262367
-73.9868,40.6881,3820.0874912091135,716675
-73.9885,40.7785,1728.0395771752221,627764
-73.9811,40.7819,13115.300378850137,489421
-73.9989,40.7887,31.000710007194378,4065
-73.976,40.7888,2970.068023269913,324216
-73.8655,40.7559,93.00213002158313,335865
-73.8594,40.7599,113.0025880907408,701214
-73.8728,40.774,13596.311395413379,151137
-73.8622,40.7683,1556.0356377804662,706619
-74.0088,40.6553,1250.028629322354,499327
-74.0168,40.6752,2533.058014458818,266954
-73.9867,40.7542,14588.3341156436,222761
-73.976,40.7501,15686.359263640355,731762
-73.9835,40.7572,12779.29268328829,106532
-73.9797,40.7615,15166.347353842255,226537
-73.9748,40.734,859.0196740703216,372644
-73.9555,40.7301,3791.086827008835,222597
-73.9699,40.7498,5969.136710740105,156993
-73.9563,40.7438,2448.056067664898,706033
-73.964,40.6784,4024.092163514522,328067
-73.9607,40.6829,2749.062961605721,142115
-73.9676,40.6923,3539.0810553374486,195477
-73.9616,40.6887,2253.0516014906107,324210
-73.8906,40.7199,406.00929880390055,349372
-73.8559,40.7214,459.0105126871684,498031
-73.8981,40.7476,838.0191930977061,709112
-73.8587,40.7332,988.0226286163885,499498
-73.9974,40.7385,8479.19419841939,470634
-73.989,40.7404,14337.32836687567,504637
-73.997,40.7496,5476.125419335368,462751
-73.989,40.7449,13689.313525434962,244279
-73.9737,40.7541,11933.27330696292,304165
-73.9682,40.7554,2915.0667635797295,373883
-73.9708,40.7591,19544.447625180866,173886
-73.9681,40.7571,6620.151620891186,58627
-73.9402,40.7011,3218.073703327468,369583
-73.9318,40.7062,2228.0510289041636,582660
-73.9426,40.7201,4355.099744559081,434305
-73.9352,40.7184,320.0073291065226,288215
-73.9947,40.7259,8206.18794577539,574106
-73.9917,40.7261,10837.24820477308,325913
-73.9965,40.7322,7670.175669521964,189443
-73.9926,40.7316,11513.263687510609,240045
-74.0111,40.7156,8308.190281928093,21250
-74.0057,40.7176,4525.103638146921,254774
-74.0097,40.72,8194.187670933894,685455
-74.0002,40.7199,13147.30111176079,542406
-73.9845,40.7386,9879.226263260427,203814
-73.979,40.7405,3771.0863689396774,567310
-73.9822,40.749,11755.269230147416,685266
-73.9782,40.7485,8695.199145566294,464022
-74.009,40.7307,5500.125969018357,286025
-74.0022,40.7296,11982.274429232355,589222
-74.0083,40.7354,5237.119945408934,464640
-74.0038,40.7372,11025.252510623162,94536
-74.0094,40.7382,8339.190991935287,186805
-74.005,40.7416,13836.31689224327,405556
-74.0068,40.7442,3891.0891173546233,525622
-74.0044,40.7495,6446.147635689515,130958
-74.0226,40.7594,169.00387068438226,11828
-74.0068,40.7516,7692.1761733980375,584017
-74.021,40.7693,94.00215292504102,377476
-74.0007,40.7627,121.00277131840386,140251
-73.9951,40.7178,2698.0617935293685,495388
-73.9896,40.7169,3856.0883157335975,421815
-73.9986,40.7237,15106.345979634783,509505
-73.9906,40.7246,10448.239295327963,507965
-73.9939,40.7514,6927.158652252757,152193
-73.9902,40.7515,10339.236798851054,621116
-73.9953,40.7605,5977.136893967768,181895
-73.9891,40.7581,7655.175325970095,288901
-73.9915,40.6611,641.0146811165031,701513
-73.9867,40.6619,794.0181853455592,629110
-73.9914,40.6632,1898.0434707630623,235928
-73.9841,40.663,3702.0847886010833,215020
