r,g,b,weight,source_index
252.0,165.0,122.0,891.0005144451701,527458
226.0,188.0,113.0,988.0005704509855,480726
240.0,186.0,124.0,871.0005028975793,532568
200.0,132.0,33.0,933.0005386951108,1471502
214.0,136.0,38.0,727.0004197549256,1188632
205.0,154.0,39.0,701.0004047430575,1290600
216.0,149.0,34.0,987.000569873606,1078391
205.0,133.0,61.0,982.0005669867082,1114735
217.0,138.0,61.0,774.0004468917639,609870
192.0,147.0,54.0,854.0004930821272,1262700
211.0,152.0,62.0,1186.0006847721345,1442497
36.0,72.0,0.0,244.00014088060774,284556
61.0,69.0,12.0,649.0003747193215,79701
45.0,83.0,0.0,4.00000230951816,287522
53.0,86.0,0.0,112.00006466650848,276640
42.0,68.0,21.0,784.0004526655594,1620270
57.0,84.0,29.0,860.0004965464044,307314
132.0,129.0,110.0,1087.0006276115598,141923
151.0,135.0,99.0,674.0003891538099,315833
128.0,151.0,105.0,1434.0008279622602,1078931
151.0,154.0,107.0,545.0003146718493,363539
141.0,131.0,121.0,1044.0006027842396,127841
157.0,134.0,116.0,357.0002061244958,278334
130.0,145.0,116.0,1305.0007534802996,1011025
145.0,147.0,126.0,603.0003481598626,1050755
97.0,98.0,41.0,465.0002684814861,175596
112.0,96.0,37.0,640.0003695229055,195548
101.0,123.0,41.0,448.0002586660339,1035679
123.0,122.0,32.0,108.00006235699031,1062104
113.0,111.0,60.0,1403.0008100634946,1343840
99.0,114.0,49.0,1272.000734426775,1061379
113.0,112.0,48.0,400.000230951816,1301458
78.0,33.0,36.0,456.0002632850702,271186
91.0,36.0,33.0,587.00033892179,786221
84.0,63.0,34.0,1279.0007384684316,635303
64.0,42.0,54.0,320.0001847614528,256451
83.0,32.0,63.0,52.00003002373608,231593
68.0,62.0,48.0,1390.0008025575605,610222
81.0,63.0,49.0,337.00019457690496,1718151
133.0,45.0,44.0,1199.0006922780683,1419293
156.0,43.0,35.0,1243.0007176827683,503117
139.0,55.0,45.0,1611.000930158439,559262
138.0,46.0,49.0,20.0000115475908,1439086
156.0,42.0,50.0,60.0000346427724,289243
143.0,63.0,52.0,282.00016282103024,248909
145.0,63.0,51.0,378.0002182494661,782139
134.0,109.0,69.0,1083.0006253020417,435282
148.0,97.0,68.0,818.0004722964637,338146
135.0,117.0,67.0,1103.0006368496327,1519418
151.0,124.0,71.0,1164.0006720697845,412982
141.0,99.0,83.0,426.000245963684,815804
148.0,100.0,86.0,350.000202082839,813828
140.0,118.0,94.0,914.0005277248995,802956
150.0,119.0,88.0,749.0004324572755,535919
206.0,204.0,130.0,453.0002615529316,1053337
219.0,211.0,130.0,166.00009584500364,937761
203.0,207.0,148.0,550.0003175587469,1481877
215.0,205.0,144.0,1668.0009630690727,843628
202.0,208.0,148.0,8.00000461903632,1484839
221.0,209.0,151.0,283.0001633984098,812396
86.0,17.0,64.0,280.0001616662712,239466
99.0,26.0,79.0,149.00008602955145,231499
108.0,62.0,90.0,342.0001974638027,260166
115.0,30.0,98.0,8.00000461903632,224673
114.0,33.0,100.0,222.00012817825788,220712
19.0,18.0,16.0,5543.00320041479,82860
27.0,17.0,16.0,2465.001423240566,937301
23.0,25.0,20.0,2435.00140591918,1708662
16.0,21.0,24.0,337.00019457690496,166941
31.0,22.0,25.0,156.00009007120823,260369
23.0,25.0,24.0,163.000094112865,114358
28.0,28.0,28.0,1973.0011391698324,157777
4.0,17.0,0.0,1337.0007719564449,1516050
7.0,30.0,1.0,107.00006177961077,1075640
13.0,27.0,0.0,1748.001009259436,1357447
7.0,17.0,9.0,41.00002367256114,1047972
15.0,16.0,10.0,6861.003961401024,144905
4.0,25.0,8.0,2.00000115475908,1398860
14.0,25.0,11.0,452.00026097555207,1307941
226.0,138.0,102.0,1025.0005918140284,1239492
245.0,137.0,109.0,623.0003597074534,1112847
227.0,154.0,109.0,964.0005565938765,1094052
240.0,150.0,100.0,776.000448046523,1270136
232.0,143.0,113.0,482.00027829693823,559643
248.0,140.0,112.0,413.00023845775,534305
232.0,158.0,121.0,939.000542159388,718139
246.0,156.0,119.0,729.0004209096846,731934
112.0,7.0,1.0,5211.003008724782,1457405
122.0,3.0,5.0,6812.003933109426,681174
118.0,11.0,3.0,2054.001185937575,322850
124.0,15.0,0.0,2280.001316425351,584507
117.0,0.0,9.0,1059.0006114449327,612102
126.0,5.0,10.0,1811.0010456343468,581116
119.0,14.0,8.0,1800.0010392831718,312042
124.0,15.0,8.0,2393.001381669239,1664430
201.0,167.0,69.0,556.0003210230242,1690177
209.0,172.0,65.0,1048.000605093758,449844
205.0,189.0,76.0,43.00002482732022,1234712
214.0,177.0,70.0,334.00019284476633,1192931
194.0,168.0,91.0,1437.0008296943988,445716
208.0,161.0,81.0,1237.0007142184909,1246015
195.0,176.0,84.0,187.00010796997398,1244268
213.0,186.0,95.0,793.0004578619752,904206
224.0,161.0,45.0,779.0004497786616,1259852
243.0,175.0,38.0,668.0003856895327,894128
228.0,176.0,41.0,393.0002269101592,449875
249.0,178.0,38.0,540.0003117849516,657271
233.0,174.0,48.0,1022.0005900818899,1176138
255.0,171.0,59.0,767.0004428501071,658329
235.0,179.0,58.0,555.0003204456447,849413
255.0,179.0,52.0,716.0004134037506,654410
141.0,106.0,0.0,766.0004422727276,355723
148.0,100.0,0.0,1670.0009642238317,948476
141.0,117.0,7.0,63.00003637491102,364597
152.0,118.0,8.0,408.0002355708523,1602242
133.0,105.0,22.0,767.0004428501071,666354
146.0,97.0,28.0,1184.0006836173752,1329886
130.0,115.0,30.0,125.0000721724425,1619005
156.0,114.0,30.0,389.00022460064105,629152
17.0,7.0,6.0,3193.001843572871,199573
24.0,0.0,0.0,2146.0012390564925,856611
21.0,15.0,0.0,6402.003696383815,1360913
28.0,10.0,0.0,3112.0017968051284,998827
20.0,4.0,15.0,1463.000844706267,202045
30.0,4.0,15.0,358.0002067018753,250308
18.0,14.0,11.0,3956.00228411346,1215238
24.0,15.0,10.0,738.0004261061005,922156
234.0,172.0,135.0,652.00037645146,1277129
255.0,169.0,128.0,823.0004751833613,645710
235.0,186.0,128.0,656.0003787609783,530964
245.0,177.0,130.0,740.0004272608596,567539
225.0,169.0,152.0,641.0003701002851,633330
255.0,174.0,155.0,588.0003394991695,530916
227.0,182.0,151.0,471.0002719457633,594719
255.0,189.0,154.0,768.0004434274867,890874
96.0,106.0,97.0,369.00021305305023,235127
120.0,106.0,103.0,422.00024365416584,202186
110.0,118.0,97.0,1764.0010184975085,787109
104.0,110.0,122.0,142.00008198789467,186377
122.0,110.0,114.0,11.000006351174939,282862
104.0,118.0,127.0,175.0001010414195,97630
119.0,120.0,112.0,262.0001512734395,815856
158.0,59.0,141.0,22.000012702349878,221706
198.0,107.0,184.0,24.00001385710896,220715
205.0,124.0,193.0,2.00000115475908,228534
129.0,0.0,7.0,5877.003393259556,1236611
139.0,0.0,5.0,5458.003151337529,1618918
129.0,12.0,3.0,1786.0010311998583,631861
142.0,9.0,0.0,1386.0008002480424,691103
135.0,0.0,15.0,1537.000887432353,493258
143.0,0.0,8.0,1161.000670337646,752203
132.0,13.0,9.0,2318.001338365774,262690
140.0,10.0,10.0,942.0005438915266,723566
238.0,133.0,75.0,638.0003683681465,662253
250.0,132.0,68.0,503.0002904219086,821518
226.0,155.0,73.0,674.0003891538099,633364
249.0,145.0,72.0,452.00026097555207,1287049
230.0,133.0,90.0,1021.0005895045103,559282
246.0,130.0,91.0,537.000310052813,403221
230.0,148.0,88.0,698.000403010919,781084
251.0,147.0,92.0,576.000332570615,539385
195.0,170.0,140.0,391.0002257554001,483788
209.0,163.0,140.0,443.0002557791362,590194
200.0,189.0,135.0,1620.0009353548546,1514499
212.0,184.0,134.0,1290.0007448196066,326462
203.0,165.0,152.0,182.00010508307628,585256
222.0,164.0,150.0,366.0002113209116,864468
199.0,187.0,147.0,269.00015531509626,400485
216.0,181.0,159.0,324.0001870709709,631053
206.0,163.0,9.0,745.0004301477572,1236302
207.0,177.0,5.0,44.000025404699755,1223838
223.0,183.0,0.0,1018.0005877723717,1218633
207.0,160.0,28.0,120.0000692855448,1291601
219.0,169.0,20.0,369.00021305305023,451849
202.0,177.0,25.0,15.0000086606931,344854
214.0,184.0,28.0,326.00018822573,1221869
107.0,43.0,43.0,632.0003649038692,1448002
114.0,44.0,34.0,880.0005080939951,215163
103.0,61.0,37.0,1244.0007182601478,605826
112.0,60.0,36.0,1405.0008112182536,1076505
106.0,47.0,49.0,32.00001847614528,963080
116.0,46.0,54.0,42.00002424994068,1448969
104.0,57.0,49.0,170.0000981545218,893895
119.0,61.0,50.0,221.00012760087833,419677
161.0,139.0,102.0,536.0003094754334,333348
176.0,129.0,99.0,539.000311207572,547028
173.0,150.0,96.0,723.0004174454074,1681327
176.0,154.0,104.0,1072.0006189508667,289892
165.0,132.0,113.0,215.0001241366011,533948
180.0,134.0,119.0,368.0002124756707,1008221
161.0,156.0,127.0,448.0002586660339,1528308
184.0,151.0,116.0,468.0002702136247,648784
239.0,143.0,33.0,490.0002829159746,839326
240.0,137.0,36.0,348.0002009280799,670162
238.0,146.0,45.0,772.0004457370048,548642
245.0,158.0,42.0,538.0003106301925,544697
224.0,133.0,54.0,433.0002500053408,474700
241.0,129.0,57.0,356.00020554711625,1145357
224.0,149.0,58.0,754.0004353441732,942525
246.0,148.0,59.0,482.00027829693823,1044152
148.0,3.0,0.0,5105.002947522551,1436675
157.0,6.0,0.0,4346.00250929148,345948
149.0,10.0,5.0,1535.0008862775937,1370007
154.0,11.0,0.0,2268.0013094967967,1411964
146.0,7.0,12.0,749.0004324572755,638700
152.0,0.0,8.0,737.0004255287209,845199
145.0,11.0,10.0,962.0005554391174,1248486
154.0,15.0,8.0,947.0005467784243,713808
236.0,199.0,69.0,412.00023788037043,353752
243.0,193.0,68.0,681.0003931954667,1186927
233.0,211.0,76.0,165.0000952676241,1265972
253.0,210.0,72.0,210.0001212497034,1189643
233.0,205.0,80.0,768.0004434274867,1248184
255.0,196.0,81.0,1167.000673801923,629400
229.0,210.0,90.0,350.000202082839,1225481
240.0,213.0,84.0,392.0002263327797,1215620
118.0,22.0,6.0,3053.0017627397356,919686
121.0,19.0,7.0,2333.0013470264666,870314
116.0,24.0,3.0,1445.0008343134352,1620617
121.0,24.0,7.0,1954.001128199621,875222
112.0,20.0,9.0,2573.0014855975564,751004
126.0,19.0,11.0,1972.001138592453,806594
112.0,29.0,13.0,1222.0007055577978,1368882
125.0,28.0,11.0,1941.001120693687,885089
172.0,138.0,38.0,396.0002286422978,1301571
191.0,128.0,35.0,661.0003816478759,1439538
172.0,148.0,40.0,86.00004965464043,1276840
190.0,144.0,46.0,159.00009180334686,442935
173.0,128.0,61.0,904.0005219511041,330950
181.0,138.0,60.0,1147.0006622543324,1016880
167.0,152.0,49.0,169.00009757714224,1697143
176.0,145.0,63.0,448.0002586660339,1590351
227.0,98.0,67.0,753.0004347667935,664467
243.0,108.0,76.0,188.0001085473535,655559
226.0,126.0,66.0,967.0005583260152,941155
250.0,126.0,75.0,267.00015416033716,663057
239.0,108.0,80.0,314.0001812971756,685923
253.0,105.0,93.0,172.00009930928087,698579
238.0,116.0,92.0,947.0005467784243,684725
243.0,120.0,86.0,333.0001922673868,652612
227.0,110.0,43.0,780.0004503560411,641759
241.0,99.0,37.0,84.00004849988136,696795
236.0,114.0,41.0,655.0003781835986,1134593
242.0,114.0,43.0,238.00013741633052,696805
228.0,98.0,49.0,776.000448046523,656538
246.0,109.0,63.0,132.00007621409927,687890
225.0,116.0,60.0,975.0005629450515,978714
253.0,118.0,54.0,260.0001501186804,547810
206.0,213.0,223.0,171.00009873190135,110376
211.0,227.0,198.0,2.00000115475908,1013970
255.0,227.0,206.0,202.00011663066707,606007
206.0,212.0,226.0,42.00002424994068,109386
242.0,211.0,229.0,2.00000115475908,243365
255.0,239.0,232.0,21.00001212497034,891904
63.0,98.0,65.0,12.00000692855448,1396900
63.0,75.0,99.0,26.00001501186804,95566
165.0,76.0,72.0,212.00012240446247,257266
182.0,74.0,64.0,442.00025520175666,926484
168.0,87.0,70.0,787.0004543976979,1554272
160.0,79.0,88.0,5.0000028868977,252564
178.0,71.0,81.0,1.00000057737954,567946
171.0,92.0,85.0,120.0000692855448,522497
190.0,87.0,82.0,206.00011894018522,1311588
199.0,46.0,41.0,616.0003556657966,285046
221.0,40.0,33.0,139.00008025575605,1558604
195.0,50.0,47.0,1212.0006997840023,733123
220.0,62.0,33.0,476.00027483266103,489259
206.0,45.0,53.0,174.00010046403995,383446
211.0,45.0,57.0,25.0000144344885,378506
202.0,63.0,60.0,832.0004803797773,271454
209.0,60.0,56.0,265.0001530055781,692613
102.0,5.0,0.0,3142.0018141265145,1039363
105.0,0.0,7.0,5091.002939439238,1033405
103.0,15.0,5.0,1608.0009284263003,870244
109.0,13.0,1.0,1814.0010473664854,1649559
101.0,4.0,11.0,332.0001916900073,284209
107.0,0.0,10.0,794.0004584393547,1036381
102.0,15.0,8.0,679.0003920407077,1383340
104.0,15.0,11.0,1346.0007771528608,818435
53.0,5.0,1.0,890.0005138677906,1493427
59.0,0.0,0.0,759.0004382310708,897842
54.0,13.0,7.0,1925.0011114556144,1702579
62.0,11.0,0.0,1763.001017920129,1495215
48.0,5.0,14.0,43.00002482732022,219931
63.0,7.0,10.0,14.00000808331356,297365
54.0,13.0,11.0,3220.0018591621188,1708496
57.0,13.0,10.0,5592.003228706388,592867
33.0,22.0,0.0,2457.00141862153,651799
42.0,23.0,0.0,2097.0012107648954,867523
34.0,28.0,0.0,1445.0008343134352,889726
40.0,27.0,0.0,1496.0008637597919,1286610
32.0,23.0,14.0,1240.0007159506295,468999
40.0,17.0,9.0,861.0004971237839,600808
33.0,31.0,10.0,3000.00173213862,1282161
46.0,29.0,11.0,1499.0008654919304,635992
101.0,130.0,82.0,3268.0018868763364,1710803
106.0,132.0,87.0,1701.0009821225974,1581262
100.0,141.0,83.0,405.00023383871365,1163482
107.0,140.0,83.0,2235.001290443272,1293070
102.0,135.0,90.0,2185.001261574295,1720597
109.0,130.0,89.0,1586.0009157239504,1059605
102.0,141.0,94.0,380.00021940422516,1604403
104.0,137.0,94.0,2257.0013031456215,1429400
0.0,1.0,0.0,13666.007890468793,123503
4.0,3.0,0.0,2697.001557192619,775332
0.0,4.0,0.0,6280.003625943511,1524992
4.0,4.0,0.0,21098.012181553535,1111557
1.0,0.0,5.0,893.0005155999291,171577
4.0,2.0,5.0,651.0003758740805,213587
3.0,5.0,4.0,282.00016282103024,160176
6.0,6.0,4.0,10381.005993777004,147619
134.0,129.0,73.0,333.0001922673868,336552
