image,height,width,full_size,colors,target_coreset_size,raw_coreset_size,actual_coreset_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,full_final_cost,coreset_final_cost,runtime_seconds,chunk_size,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,8,512,517,512,True,True,1731964.0,0.5330647785245911,0.7312274053835268,0.8108241261737837,0.9,0.004317550657395518,0.004356027637020857,1874812162.4258869,2105838652.0,2102842943.204639,6.302690200012876,250000,True,517,517,results\ranked_egq_size\images\cvete\colors_8_target_512\compressed.png,results\ranked_egq_size\images\cvete\colors_8_target_512\palette.png
