image,height,width,full_size,colors,target_coreset_size,raw_coreset_size,actual_coreset_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,full_final_cost,coreset_final_cost,runtime_seconds,chunk_size,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,256,2500,2501,2500,True,True,1731964.0000000005,12.493720089617405,0.9037702611123697,2.320405701544427,2.4000000000000004,0.0031510218123023863,0.0032018447447588767,144936801.66047454,186380906.0,165509205.5615738,201.05431770000723,19531,True,2501,2501,results\ranked_egq_size\images\cvete\colors_256_target_2500\compressed.png,results\ranked_egq_size\images\cvete\colors_256_target_2500\palette.png
