image,height,width,full_size,reference_k,target_palette_size,raw_palette_size,actual_palette_size,trimmed_to_target,trimmed_weight_rescaled,weights_sum,z_used,beta_used,eps_min,eps_report,rank_interval_low,rank_interval_high,reference_cost,palette_reconstruction_cost,runtime_seconds,verification_matched_size,verification_ranked_size,verification_formula_size,compressed_path,palette_path
cvete.jpg,1753,988,1731964,8,2048,2051,2048,True,True,1731964.0000000002,0.04236570973504325,0.6619642146100506,0.3486086524848356,0.4,0.00034385413482081786,0.0003454799226923111,1874812162.4258869,51808030.0,10.80182560000685,True,2051,2051,results\ranked_egq_size\images\cvete\reference_k_8_palette_2048\compressed.png,results\ranked_egq_size\images\cvete\reference_k_8_palette_2048\palette.png
