x,y,weight,source_index
1.2628261684415831,-1.1186222706922915,2.000002000002,618942
-0.6279460827542677,1.9671403633160354,5.000005000005,969155
-0.212382600823989,2.0090756215882486,18.000018000018,933279
0.6999242338674342,-1.6354377497296284,10.00001000001,532198
-1.9029519439152558,-1.662520509779075,2.000002000002,553588
-1.161658534432626,0.9108215434491576,2.000002000002,325967
0.8120358294507567,1.7128620013126192,26.000026000026,810379
-1.0591393414303092,0.8408963227969385,22.000022000022,171156
0.9570344207001752,-0.08943920623330225,78.000078000078,631209
-0.8523934307106095,-1.936960986258425,53.000053000053,273978
-1.5214981780165244,0.5109634234902471,12.000012000012,263527
2.1977387639069965,0.4637556167416994,1.000001000001,766949
2.196109880118392,0.632697734896958,59.000059000059004,713275
-2.0795933233467867,-0.8016265032872074,39.000039000039,88464
-2.0416122997253203,-0.6320893990584251,43.000043000043,522897
-0.2972427045412368,-0.7225982410295653,28.000028000028,139302
0.955761389485845,-1.4386363375762075,9.000009000009,471050
0.19059364661779704,0.7764465436629073,7.000007000007,603455
0.09098633426552112,1.2280351312234845,52.000052000052,938022
0.12847108608006466,-1.9895970750643173,28.000028000028,472361
0.5356683528651109,-1.9384683049803997,3.000003000003,371407
-0.018971511901819185,1.1800093171258053,197.000197000197,912433
-2.059665621992613,-0.3851708454392561,16.000016000016,572250
-2.0417658321050314,-0.04498110642430749,4.000004000004,132061
-0.6925381898545993,1.8512457590885123,82.000082000082,911987
-1.2979244209558376,0.3738285795827185,322.000322000322,249723
2.2187668500522477,1.4470578069615019,13.000013000013,683065
1.9367403908005938,1.7021147633111007,13.000013000013,761552
1.3394605566566486,0.20437711471044084,236.00023600023601,864243
1.5225220475900312,0.3001289840343156,204.000204000204,757602
0.03418230475890126,-1.783560153536456,298.000298000298,217140
2.0053351715014225,0.581441611888841,128.000128000128,833664
0.5141472399752758,-1.523897835958034,268.000268000268,449799
-0.46314256099124707,0.6564101489274754,269.000269000269,569274
-0.37053680134799005,0.7206080852867224,248.000248000248,68724
-0.7993351746986237,0.6776017494317901,173.000173000173,560706
-0.574291381509615,0.7405898052056101,283.000283000283,342517
-0.22107097120033756,-0.39340906915937174,175.000175000175,506338
0.791308172751508,1.5443190898812953,60.00006000006,806829
0.8549439465565387,1.5287883068917754,302.000302000302,890367
-1.1972253668701422,-1.9298121896634344,5.000005000005,189830
-1.5322243608382127,-1.6604713028305425,47.000047000047,143058
1.0778613317902321,0.20235032837587652,55.000055000055,763674
1.2369973955963054,0.2830793025740765,146.000146000146,703293
0.8748378935528335,-1.2160559679775471,154.000154000154,623961
0.6050500115451793,0.3918924168784931,130.00013000013,594003
-1.0621695617176,-1.9170635543600143,151.000151000151,135593
-0.9770449737633383,-1.864807492432717,296.000296000296,645811
-0.15995629427062893,0.7089567796917524,209.000209000209,388129
-0.017957857882230966,0.6347887125601583,120.00012000012,1393
-1.7866937434571932,-1.6021394740591102,41.000041000041,610400
-2.0415356792009316,-1.0830179684550947,8.000008000008,543494
-1.9719722871439984,-0.6651931973871611,162.000162000162,562103
-1.8909863066499257,-0.44621233829098506,140.00014000014,204490
-0.0690075360351053,1.7306566392433111,229.000229000229,906544
-0.2314054456634175,1.8925781898764609,121.000121000121,967206
0.02258230324409655,1.8259146382828775,9.000009000009,942351
-1.0660575488135167,1.484034607854755,40.00004000004,976870
-1.0305622475775267,1.6392805826699697,19.000019000019,902400
-0.19207061920564253,-0.8561433118890861,112.000112000112,368029
0.8260006511770334,-0.0553380564068994,278.000278000278,131544
0.8259072443353275,0.07356930433650903,96.000096000096,247934
1.5625231479309334,0.31749688707413143,95.000095000095,682208
1.805135020513506,0.2531218945775842,30.00003000003,797773
-2.0351592185689076,-1.011873096516242,109.000109000109,474308
-1.9514939292560765,-0.835400977400644,117.000117000117,502847
0.14445820224649647,-1.78161079988915,146.000146000146,573254
0.3371504835439995,-1.812312661151955,65.000065000065,211997
-0.7055801284462274,-0.38631330256103674,194.000194000194,332520
-0.6525114883846649,-0.3653366624282965,71.000071000071,479710
-0.9915129199565916,0.6416549934194289,66.000066000066,107298
-0.9089384583734411,0.6416454630194486,127.000127000127,631248
1.6192980307029525,0.7667277157186442,1276.001276001276,666286
1.5678700852933207,1.238705831266971,1227.001227001227,687586
1.2759629937709749,1.467816852820116,1181.001181001181,720701
1.3331996944422082,1.4951286685246492,1260.00126000126,804623
