x,y,weight,source_index
1.2628261684415831,-1.1186222706922915,2.000006000018,618942
1.2643821429583848,-1.0206781387439714,24.000072000216,221349
-0.5854639876116963,2.0484985717196573,5.000015000045001,920328
-0.1773884615417894,1.9939830473343967,18.000054000162002,920148
0.6685921679304521,-1.6590611297025326,10.000030000090002,502100
-1.839984336548089,-1.6474077201151391,2.000006000018,442405
0.1542319517920427,1.621221506997625,192.000576001728,923539
-1.5985786209609683,-1.558287280206833,1025.003075009225,191915
0.77387624824627,0.42925417426665036,503.00150900452707,652548
-0.39441921727615686,-0.14091576173496512,788.0023640070921,402479
-0.8651401360905832,1.6801104583992699,130.00039000117002,928111
1.4927226798832476,1.7465318023043168,521.001563004689,687609
1.6455833769822057,1.7618606179363758,177.00053100159303,890923
-0.29662074811496847,0.9871517047774384,978.0029340088021,962302
-0.1929157404921262,1.014152866780417,141.000423001269,943245
-1.773763551215049,0.19206856975953604,27.000081000243004,42652
2.2126247982314546,0.8533260705092622,298.00089400268206,708652
2.163925888291969,1.1484983719721957,183.00054900164702,660788
1.0685257345492771,-0.8698453953449664,352.00105600316806,191963
0.9588009388176709,-0.6181486559441097,544.001632004896,494377
0.9010631308166095,1.804098549262297,26.000078000234,653125
1.2036011547497238,1.7499535455345692,283.00084900254706,743915
-0.8904645890914911,1.0630095081154691,22.000066000198004,911501
-0.6217489609457288,1.0364130657411346,427.001281003843,952256
-0.8777905421884207,1.325666785147783,812.0024360073081,998349
0.14931143740674563,0.5891311130614251,777.0023310069931,542555
0.4880367211343644,0.5280410304994708,343.001029003087,689551
-0.7451535924554709,-1.0240365205322217,812.0024360073081,322424
-0.8192020564427789,-0.5752677448044905,145.00043500130502,198756
-0.3134537959408394,-2.071856612289136,158.00047400142202,61570
0.008673823538948728,-1.9457892402036783,96.000288000864,343917
1.0059185723215156,-0.35266978114452147,302.000906002718,263019
0.973501872342101,0.14919784780385845,78.00023400070201,320678
-0.9060918073932631,-1.9682363405958814,53.000159000477005,387755
-0.5784683459146829,-2.0407168767055666,128.000384001152,366376
-1.4500008762277696,0.17536850075220956,654.0019620058861,257107
-1.4490241716997405,0.5007311698705142,12.000036000108,212239
-1.3325445171435966,0.4908592144699404,294.00088200264605,389388
1.5651322266918402,1.1916269312154633,3659.0109770329314,825047
1.747712703251576,1.2335531224955878,4982.014946044838,825900
1.4843836369331083,0.4833887594620018,5082.015246045738,795168
1.3123990443190234,0.7173240960168527,4341.01302303907,716049
1.5213867392355962,0.6607415261098879,4805.014415043245,691918
0.42659601972582883,-0.5979001508845375,4910.01473004419,291159
0.5716719524199263,-0.6928446746954396,4792.014376043128,298388
0.40399638609573246,-0.5247537806816492,4668.014004042013,275967
0.5348279880575512,-0.5286406382594495,4854.014562043687,487798
0.09394028752412409,-1.2224518107858435,5069.0152070456215,456214
0.2819026629614963,-1.3063323037542187,4901.014703044109,97624
0.08654726595436837,-1.086150877638028,4034.0121020363063,41085
0.3409965530385319,-1.1425387398760751,5108.015324045972,574774
0.1253963373625615,-0.0916066333853294,4379.013137039411,245131
0.11478596208314505,0.07949805171880181,5056.015168045505,406210
